Source,Target,Type,Id,Label,timeset,Weight
1136294664,177347829,Directed,419,,,1
951892305098788864,177347829,Directed,420,,,2
3010143902,177347829,Directed,421,,,1
297020666,177347829,Directed,422,,,1
1045793762063060992,177347829,Directed,423,,,1
98588419,177347829,Directed,427,,,2
76179144,177347829,Directed,428,,,1
46956207,177347829,Directed,429,,,2
819853925184638976,177347829,Directed,431,,,1
16552108,177347829,Directed,432,,,1
153515520,177347829,Directed,433,,,2
386330680,177347829,Directed,434,,,1
2736446758,177347829,Directed,438,,,3
272133230,177347829,Directed,440,,,2
35095520,177347829,Directed,445,,,1
1239564608941113347,177347829,Directed,447,,,3
58261480,177347829,Directed,449,,,1
169614697,177347829,Directed,452,,,1
1005522675761057792,177347829,Directed,455,,,1
816308397360508928,177347829,Directed,457,,,3
1407160205117435908,177347829,Directed,459,,,3
1175457080561537025,177347829,Directed,461,,,3
1011936943247101952,177347829,Directed,462,,,3
365078935,177347829,Directed,463,,,1
17540009,177347829,Directed,464,,,1
49660950,177347829,Directed,465,,,1
296549487,177347829,Directed,466,,,1
1228605451,177347829,Directed,469,,,1
1122706063466356737,177347829,Directed,471,,,1
234593598,177347829,Directed,472,,,1
1204301854433316866,177347829,Directed,473,,,1
1204430581410353154,177347829,Directed,474,,,1
893202244077854721,177347829,Directed,475,,,1
22971125,177347829,Directed,476,,,1
1193458951976869888,177347829,Directed,477,,,1
785853390,177347829,Directed,478,,,1
322106815,177347829,Directed,479,,,1
1957597519,177347829,Directed,480,,,3
1101092779378249729,177347829,Directed,482,,,1
3331826578,177347829,Directed,483,,,1
38720614,177347829,Directed,484,,,1
2912843536,177347829,Directed,487,,,1
183642459,177347829,Directed,490,,,1
2247495353,177347829,Directed,493,,,1
2748289416,177347829,Directed,494,,,1
2592210108,177347829,Directed,495,,,2
103701079,177347829,Directed,497,,,1
1352713370772770816,177347829,Directed,498,,,1
86410896,177347829,Directed,499,,,1
1038301598,177347829,Directed,500,,,1
1134248217472843787,177347829,Directed,501,,,2
999320625117196288,177347829,Directed,503,,,1
18390213,177347829,Directed,504,,,1
768295011007934469,177347829,Directed,505,,,1
1262878353431777280,177347829,Directed,508,,,1
729232479840800768,177347829,Directed,509,,,3
1415442622135603206,177347829,Directed,510,,,1
346123223,177347829,Directed,511,,,3
167912183,177347829,Directed,513,,,2
1076249609125675010,177347829,Directed,522,,,1
67793897,177347829,Directed,523,,,1
823096488,177347829,Directed,535,,,2
50154666,177347829,Directed,536,,,1
302593437,177347829,Directed,537,,,1
291862583,177347829,Directed,538,,,1
168371680,177347829,Directed,540,,,1
1251332171211644931,177347829,Directed,541,,,4
962073414,177347829,Directed,544,,,1
291523600,177347829,Directed,548,,,1
277085673,177347829,Directed,549,,,3
62664213,177347829,Directed,550,,,1
1337551744457469952,177347829,Directed,554,,,1
716460064039575552,177347829,Directed,558,,,1
3007815702,177347829,Directed,559,,,1
55819705,177347829,Directed,560,,,1
1404102585317986308,177347829,Directed,564,,,1
1280249212567818240,177347829,Directed,565,,,1
740981264740679681,177347829,Directed,566,,,1
247511435,177347829,Directed,568,,,1
1303772129847111681,177347829,Directed,569,,,1
1027307702047961088,177347829,Directed,571,,,1
1020156666204090368,177347829,Directed,572,,,1
38751529,177347829,Directed,573,,,1
718873385346797569,177347829,Directed,574,,,1
285806588,177347829,Directed,580,,,1
541129316,177347829,Directed,583,,,1
1655457050,177347829,Directed,585,,,1
57759275,177347829,Directed,586,,,1
824281652423753728,177347829,Directed,587,,,1
132015712,177347829,Directed,589,,,1
40647043,177347829,Directed,591,,,1
12992772,177347829,Directed,593,,,1
365132365,177347829,Directed,595,,,1
1129088815,177347829,Directed,598,,,1
1262268501823303680,177347829,Directed,599,,,1
288548798,177347829,Directed,602,,,1
87632735,40246161,Directed,603,,,1
1252686295,40246161,Directed,604,,,1
25333228,40246161,Directed,605,,,1
1093876945,40246161,Directed,606,,,1
1942350667,40246161,Directed,607,,,1
2863551224,40246161,Directed,608,,,1
1271987860577517568,40246161,Directed,609,,,1
626984632,40246161,Directed,610,,,1
237594523,40246161,Directed,611,,,1
300638343,40246161,Directed,612,,,1
739845530612830208,40246161,Directed,613,,,1
715244769,40246161,Directed,614,,,2
817207955930001409,40246161,Directed,615,,,1
1363561650624733184,40246161,Directed,616,,,2
212468225,40246161,Directed,617,,,1
2673432539,40246161,Directed,618,,,1
23601374,40246161,Directed,619,,,1
51852542,40246161,Directed,620,,,1
321482430,40246161,Directed,622,,,1
1058965681671028736,40246161,Directed,624,,,1
35617919,40246161,Directed,625,,,1
371288369,40246161,Directed,626,,,1
4492249646,40246161,Directed,627,,,1
396106258,40246161,Directed,628,,,1
2287331581,40246161,Directed,629,,,1
150671052,40246161,Directed,630,,,1
3302256527,40246161,Directed,631,,,1
3269322830,40246161,Directed,632,,,1
1364751078659477504,40246161,Directed,633,,,1
168123931,40246161,Directed,634,,,1
1072189285,45976740,Directed,635,,,1
1435257575482740741,45976740,Directed,636,,,1
1099109729308008448,45976740,Directed,637,,,1
1366925295291424768,45976740,Directed,638,,,1
1356073687691141121,45976740,Directed,639,,,1
1580475270,45976740,Directed,640,,,1
1442893993935716361,45976740,Directed,641,,,2
392132054,45976740,Directed,642,,,1
207703739,45976740,Directed,643,,,1
1419489038747070467,45976740,Directed,644,,,1
928451444633563136,45976740,Directed,645,,,2
1119464753318043649,45976740,Directed,646,,,1
1440690378533838857,45976740,Directed,647,,,3
2931943245,45976740,Directed,648,,,1
1727398412,45976740,Directed,649,,,1
1444061901172854786,45976740,Directed,650,,,1
2938869339,45976740,Directed,651,,,1
1243723946660421637,45976740,Directed,652,,,1
2476755039,45976740,Directed,653,,,1
1331773252792770560,45976740,Directed,654,,,1
901618905076174848,45976740,Directed,655,,,2
339780511,45976740,Directed,656,,,2
980817985668550656,45976740,Directed,657,,,1
53694666,45976740,Directed,658,,,1
1445437990940004352,45976740,Directed,659,,,1
1243574020802367488,45976740,Directed,660,,,1
1055536236,45976740,Directed,661,,,6
68670486,45976740,Directed,662,,,2
451989089,45976740,Directed,663,,,2
1077731978,45976740,Directed,664,,,1
1271115442573185024,45976740,Directed,665,,,1
969744550955749383,45976740,Directed,666,,,1
26577630,45976740,Directed,667,,,2
1391981080945643523,45976740,Directed,668,,,3
46232947,45976740,Directed,669,,,1
293745266,45976740,Directed,670,,,1
415532452,45976740,Directed,671,,,8
3107597132,45976740,Directed,672,,,1
1183316407104266241,45976740,Directed,673,,,4
982472677775454209,45976740,Directed,674,,,1
3295839203,45976740,Directed,675,,,1
880913594531139584,45976740,Directed,676,,,1
1911858061,45976740,Directed,677,,,3
1097694473952342022,45976740,Directed,678,,,1
1388650232100134915,45976740,Directed,679,,,3
14100537,45976740,Directed,680,,,4
820656479812227073,45976740,Directed,681,,,1
1325249450793701376,45976740,Directed,682,,,1
1427996716138127360,45976740,Directed,683,,,1
1347691972358778885,45976740,Directed,684,,,1
1365678726,45976740,Directed,685,,,1
1295377965438644235,45976740,Directed,686,,,1
322090834,45976740,Directed,687,,,1
1342962255248424961,45976740,Directed,688,,,2
1195026680609292288,45976740,Directed,689,,,1
1116360718687690758,45976740,Directed,690,,,1
976345683681619968,45976740,Directed,691,,,1
366785595,45976740,Directed,692,,,1
2849064914,45976740,Directed,693,,,1
64123717,45976740,Directed,694,,,1
18420573,45976740,Directed,695,,,2
957106791753555968,45976740,Directed,696,,,1
751054068974575616,45976740,Directed,698,,,1
1186136760981454854,45976740,Directed,701,,,1
854065048683204615,45976740,Directed,702,,,1
317823907,45976740,Directed,703,,,1
952759886,45976740,Directed,705,,,3
474883984,45976740,Directed,706,,,1
1258133514421239813,45976740,Directed,707,,,5
2198792101,45976740,Directed,708,,,1
744660163873771520,45976740,Directed,709,,,1
726025903,45976740,Directed,710,,,1
1263514760584167424,45976740,Directed,711,,,1
714569357267853312,45976740,Directed,712,,,1
1136772811656126464,45976740,Directed,713,,,1
270307297,45976740,Directed,714,,,1
454774863,45976740,Directed,715,,,1
772948513,45976740,Directed,716,,,1
3333795492,45976740,Directed,717,,,3
2209473078,45976740,Directed,718,,,1
838196271571591168,45976740,Directed,719,,,1
18386792,45976740,Directed,720,,,1
1166799265806503936,45976740,Directed,721,,,1
262522708,45976740,Directed,722,,,2
1370402422062002179,45976740,Directed,723,,,1
1429982282891239433,45976740,Directed,724,,,3
1434265814325202944,45976740,Directed,725,,,3
1087134051914395648,45976740,Directed,726,,,3
791076864,45976740,Directed,727,,,2
121949981,45976740,Directed,728,,,2
1172475064870027264,45976740,Directed,729,,,2
1443468994107822081,45976740,Directed,730,,,2
941115769429024769,45976740,Directed,731,,,2
1313732971061362690,45976740,Directed,733,,,2
2305422800,45976740,Directed,734,,,2
242885214,45976740,Directed,735,,,2
1354230346586447877,45976740,Directed,737,,,2
469747759,45976740,Directed,738,,,2
432114850,45976740,Directed,739,,,2
1166000110586626048,45976740,Directed,740,,,2
884527637569323009,45976740,Directed,741,,,2
369653658,45976740,Directed,743,,,2
1434643524495020043,45976740,Directed,745,,,3
75984040,45976740,Directed,746,,,3
586195164,45976740,Directed,747,,,2
2902344555,45976740,Directed,748,,,2
564257648,45976740,Directed,749,,,4
1027229536902098944,45976740,Directed,750,,,2
2316626342,45976740,Directed,752,,,2
1925354744,45976740,Directed,754,,,3
958204773282533376,45976740,Directed,755,,,2
1445751022526160908,45976740,Directed,756,,,2
1183078912265355265,45976740,Directed,757,,,2
98767459,45976740,Directed,758,,,2
87297879,45976740,Directed,759,,,2
753394222267527168,45976740,Directed,760,,,2
373580557,45976740,Directed,761,,,7
1430260512688902150,45976740,Directed,762,,,2
2468436247,45976740,Directed,763,,,2
3308781515,45976740,Directed,765,,,2
2273880732,45976740,Directed,766,,,2
1302114263771668481,45976740,Directed,768,,,2
24181491,45976740,Directed,769,,,2
1309179346565898241,45976740,Directed,770,,,2
2231471516,45976740,Directed,771,,,2
1352351686778630145,45976740,Directed,772,,,2
1413321993470943237,45976740,Directed,773,,,2
603011131,45976740,Directed,774,,,2
1438876255202406406,45976740,Directed,826,,,1
1375883715776294914,45976740,Directed,827,,,1
1002002024,45976740,Directed,828,,,1
51384524,45976740,Directed,829,,,1
724114092672335874,45976740,Directed,833,,,1
552725069,45976740,Directed,834,,,2
1184298786329448448,45976740,Directed,835,,,1
334954251,45976740,Directed,836,,,1
101915304,45976740,Directed,837,,,1
1252767510983737344,45976740,Directed,838,,,1
1099811037975642112,45976740,Directed,839,,,1
1388988366247575559,45976740,Directed,840,,,1
1326022742286749696,45976740,Directed,841,,,1
1388801354244702209,45976740,Directed,843,,,2
961162177,45976740,Directed,844,,,1
1389555148318404610,45976740,Directed,845,,,1
1151641780267261952,45976740,Directed,849,,,1
27320189,45976740,Directed,851,,,1
1215379886887428096,45976740,Directed,853,,,1
1184882383,45976740,Directed,854,,,4
257699447,45976740,Directed,858,,,2
2397398196,45976740,Directed,859,,,1
807034969902252032,45976740,Directed,860,,,1
1353486048618274816,45976740,Directed,863,,,1
4866566489,45976740,Directed,864,,,1
3058888765,45976740,Directed,867,,,1
1173239638116446208,45976740,Directed,868,,,1
42894434,45976740,Directed,871,,,1
3078011282,45976740,Directed,872,,,1
32691118,45976740,Directed,873,,,3
544080126,45976740,Directed,874,,,1
1336660494,45976740,Directed,875,,,1
957190068594130946,45976740,Directed,876,,,1
1074149416699719681,45976740,Directed,878,,,1
825518936733085696,45976740,Directed,879,,,1
43199433,45976740,Directed,880,,,2
969376788525830146,45976740,Directed,881,,,3
35107179,45976740,Directed,882,,,1
366074756,45976740,Directed,883,,,1
359672860,45976740,Directed,884,,,1
82679357,45976740,Directed,885,,,1
3418588623,45976740,Directed,886,,,1
710270422290403328,45976740,Directed,887,,,1
763168867371843584,45976740,Directed,889,,,1
1575198925,45976740,Directed,891,,,3
1301995158485958656,45976740,Directed,892,,,1
1260291453973983232,45976740,Directed,893,,,1
1601907697,45976740,Directed,894,,,2
29823611,45976740,Directed,896,,,1
1393039117110317058,45976740,Directed,897,,,1
236055343,45976740,Directed,898,,,1
320919057,45976740,Directed,900,,,1
2812908133,45976740,Directed,901,,,1
1325519307359490048,45976740,Directed,902,,,1
590735039,45976740,Directed,904,,,1
95577307,45976740,Directed,906,,,1
43948485,45976740,Directed,907,,,1
136332449,45976740,Directed,908,,,2
623936216,45976740,Directed,911,,,1
2873956499,45976740,Directed,912,,,1
4803873902,45976740,Directed,913,,,1
1147245556651233280,45976740,Directed,915,,,1
918919026344120321,45976740,Directed,916,,,1
37813045,45976740,Directed,917,,,1
24574252,45976740,Directed,918,,,1
1440809899500335110,45976740,Directed,919,,,1
1334205408110551042,45976740,Directed,921,,,1
1071298949837770753,45976740,Directed,923,,,1
915968072,45976740,Directed,926,,,1
885818088,45976740,Directed,927,,,1
227849419,45976740,Directed,929,,,2
2493753559,45976740,Directed,930,,,2
778842486,45976740,Directed,934,,,1
124839366,45976740,Directed,936,,,1
263750524,45976740,Directed,937,,,1
1357001901229899777,45976740,Directed,939,,,1
990301302264479749,45976740,Directed,941,,,1
1136065885456740352,45976740,Directed,942,,,1
1335377050878676992,45976740,Directed,947,,,1
138710067,45976740,Directed,948,,,1
1441961640459599874,45976740,Directed,949,,,1
2793008984,45976740,Directed,951,,,1
120187876,45976740,Directed,954,,,1
178544594,45976740,Directed,955,,,1
2838327755,45976740,Directed,957,,,1
1559780652,45976740,Directed,958,,,1
2291354802,45976740,Directed,960,,,1
1352707350784659456,45976740,Directed,961,,,1
1417352097150816256,45976740,Directed,962,,,1
1427768108614291465,45976740,Directed,964,,,1
1117485007944048640,45976740,Directed,965,,,1
1297264458,45976740,Directed,967,,,1
1194794785762004993,45976740,Directed,970,,,1
26089782,45976740,Directed,972,,,1
1446289055935864836,45976740,Directed,973,,,1
412499776,45976740,Directed,974,,,1
416476088,23491400,Directed,976,,,3
1028871362499305473,23491400,Directed,977,,,4
1438317451469541377,23491400,Directed,979,,,2
546527413,23491400,Directed,980,,,3
1323421765658431488,23491400,Directed,984,,,1
280677070,23491400,Directed,985,,,3
1347272097786171394,23491400,Directed,986,,,6
252150132,23491400,Directed,987,,,7
4787666543,23491400,Directed,988,,,5
1454456569,23491400,Directed,989,,,1
587733016,23491400,Directed,990,,,9
823265236916416512,23491400,Directed,992,,,1
1168589910825213952,23491400,Directed,993,,,1
753744536887824385,23491400,Directed,996,,,1
1269692602204532738,23491400,Directed,997,,,2
853722212741898240,23491400,Directed,999,,,2
43089397,23491400,Directed,1000,,,2
2323751900,23491400,Directed,1001,,,1
1213405462021853185,23491400,Directed,1004,,,9
222386937,23491400,Directed,1005,,,8
261788602,23491400,Directed,1012,,,1
292468351,23491400,Directed,1014,,,1
19893907,23491400,Directed,1017,,,1
1729880688,23491400,Directed,1018,,,1
1361500715659755520,23491400,Directed,1019,,,1
700287952,23491400,Directed,1021,,,3
169268197,23491400,Directed,1022,,,5
18622393,23491400,Directed,1023,,,8
1304185921433227264,23491400,Directed,1025,,,2
97121931,23491400,Directed,1030,,,1
1699266222,23491400,Directed,1032,,,1
729194378779078656,23491400,Directed,1033,,,1
2752659114,23491400,Directed,1034,,,3
373460084,23491400,Directed,1035,,,1
17900758,23491400,Directed,1036,,,1
908018227040710656,23491400,Directed,1038,,,1
245149238,23491400,Directed,1040,,,1
29891001,23491400,Directed,1041,,,1
1424060815947206662,23491400,Directed,1042,,,1
609432652,23491400,Directed,1043,,,1
44171755,23491400,Directed,1045,,,1
41043869,23491400,Directed,1046,,,1
132210296,23491400,Directed,1047,,,3
923683393,23491400,Directed,1050,,,1
1245003009555419137,23491400,Directed,1053,,,1
1267504449087553539,23491400,Directed,1055,,,1
407943040,23491400,Directed,1056,,,1
240908125,23491400,Directed,1057,,,1
1057988206963056640,23491400,Directed,1058,,,2
130857133,23491400,Directed,1059,,,2
1441410998355726344,23491400,Directed,1060,,,1
24819740,23491400,Directed,1061,,,1
1412813687811760135,23491400,Directed,1062,,,1
2762829798,23491400,Directed,1064,,,2
1317417438640697344,23491400,Directed,1065,,,1
1185990712132812800,23491400,Directed,1066,,,1
711980580813066240,23491400,Directed,1068,,,2
3237884919,23491400,Directed,1069,,,1
9455112,23491400,Directed,1070,,,3
19198775,23491400,Directed,1071,,,1
22630846,23491400,Directed,1072,,,1
1434341584670273544,23491400,Directed,1073,,,1
844292741077061632,23491400,Directed,1078,,,2
1300624324206817280,23491400,Directed,1080,,,2
1332164996592066561,23491400,Directed,1081,,,1
337816824,23491400,Directed,1082,,,1
153798495,23491400,Directed,1085,,,2
1249204176548245504,23491400,Directed,1086,,,2
3092462976,23491400,Directed,1087,,,1
547671992,23491400,Directed,1089,,,1
151547845,23491400,Directed,1090,,,1
23554969,23491400,Directed,1091,,,1
1314208704,23491400,Directed,1092,,,1
808450734240972800,23491400,Directed,1093,,,1
204846220,23491400,Directed,1094,,,1
19478009,23491400,Directed,1097,,,1
18940341,23491400,Directed,1099,,,1
62292631,23491400,Directed,1100,,,1
1239692519094575104,23491400,Directed,1101,,,1
64261339,23491400,Directed,1103,,,1
271989352,23491400,Directed,1105,,,1
66334416,23491400,Directed,1106,,,1
756584190112591872,23491400,Directed,1107,,,2
24459228,23491400,Directed,1108,,,1
771870952544096257,23491400,Directed,1109,,,1
1242251887,23491400,Directed,1110,,,1
15908286,23491400,Directed,1111,,,1
1390840055200108546,23491400,Directed,1113,,,1
2408260398,23491400,Directed,1114,,,1
488067802,23491400,Directed,1115,,,1
1511667030,23491400,Directed,1116,,,1
579614622,23491400,Directed,1117,,,1
