Id,Label,timeset,twittername,first name,last name,political affiliation,influence,betweenness_centrality,communityid,out_degree_centrality,in_degree_centrality,polygon
855955369830395904,,,,,,,0.003877,0,1,0.000112,0,1
1290220297,,,,,,,0.003877,0,1,0.000112,0,1
958883575734067200,,,,,,,0.003877,0,1,0.000112,0,1
246948963,,,,,,,0.003877,2501.911163,1,0.000447,0,1
473377694,,,,,,,0.003877,0,1,0.000112,0,1
2547255943,,,,,,,0.003877,0,1,0.000112,0,1
834935510321680385,,,,,,,0.003877,0,1,0.000112,0,1
952815679,,,,,,,0.003877,0,1,0.000112,0,1
2573832608,,,,,,,0.003877,0,1,0.000112,0,1
70565108,,,,,,,0.003877,0,1,0.000112,0,1
46534889,,,,,,,0.003877,0,1,0.000112,0,1
2329404853,,,,,,,0.003877,0,1,0.000112,0,1
288445186,,,,,,,0.003877,0,1,0.000112,0,1
930566954519207936,,,,,,,0.003877,594.119987,1,0.000223,0,1
1096878973567418368,,,,,,,0.003877,0,1,0.000112,0,1
632355011,,,,,,,0.003877,0,1,0.000112,0,1
48928700,,,,,,,0.003877,7027.825883,1,0.00067,0,1
26063935,,,,,,,0.003877,633.949286,1,0.000223,0,1
2382985722,,,,,,,0.003877,0,1,0.000112,0,1
992059891,,,,,,,0.003877,0,1,0.000112,0,1
1338269324,,,,,,,0.003877,0,1,0.000112,0,1
1368577273171902467,,,,,,,0.003877,0,1,0.000112,0,1
129513578,,,,,,,0.003877,0,1,0.000112,0,1
802034597567598593,,,,,,,0.003877,14191.631266,1,0.000894,0,1
29731179,,,,,,,0.003877,0,1,0.000112,0,1
1011288663043395584,,,,,,,0.003877,0,1,0.000112,0,1
273107148,,,,,,,0.003877,1813.382912,1,0.000335,0,1
863841,,,,,,,0.003877,0,1,0.000112,0,1
2263235551,,,,,,,0.003877,105908.067795,3,0.000558,0,1
34542041,,,,,,,0.003877,0,1,0.000112,0,1
961307945358315520,,,,,,,0.003877,2144.191625,1,0.000335,0,1
285622334,,,,,,,0.003877,0,1,0.000112,0,1
154690587,,,,,,,0.003877,0,1,0.000112,0,1
1387143248465047554,,,,,,,0.003877,41147.486924,1,0.001564,0,1
1635955628,,,,,,,0.003877,0,1,0.000112,0,1
293880381,,,,,,,0.003877,0,1,0.000112,0,1
329279939,,,,,,,0.003877,0,1,0.000112,0,1
806662692404502528,,,,,,,0.003877,0,1,0.000112,0,1
1308561614866714631,,,,,,,0.003877,0,1,0.000112,0,1
1881086226,,,,,,,0.003877,0,1,0.000112,0,1
361551024,,,,,,,0.003877,0,1,0.000112,0,1
466566898,,,,,,,0.003877,0,1,0.000112,0,1
621164749,,,,,,,0.003877,0,1,0.000112,0,1
25484552,,,,,,,0.003877,0,1,0.000112,0,1
1568361462,,,,,,,0.003877,2534.386455,1,0.000335,0,1
1198417127637569537,,,,,,,0.003877,0,1,0.000112,0,1
28395319,,,,,,,0.003877,96412.302056,3,0.000447,0,1
931318257553833985,,,,,,,0.003877,0,1,0.000112,0,1
2844085461,,,,,,,0.003877,9815.815759,1,0.00067,0,1
993940874,,,,,,,0.003877,0,1,0.000112,0,1
270088915,,,,,,,0.003877,0,1,0.000112,0,1
820386153845157889,,,,,,,0.003877,0,1,0.000112,0,1
1045742416714715136,,,,,,,0.003877,0,1,0.000112,0,1
19969078,,,,,,,0.003877,0,1,0.000112,0,1
142039570,,,,,,,0.003877,0,1,0.000112,0,1
33090743,,,,,,,0.003877,0,1,0.000112,0,1
18641853,,,,,,,0.003877,0,1,0.000112,0,1
971180676,,,,,,,0.003877,0,1,0.000112,0,1
1102344307,,,,,,,0.003877,4588.359375,1,0.000335,0,1
1179737909500489729,,,,,,,0.003877,116915.388986,1,0.002122,0,1
1314978645635629056,,,,,,,0.003877,0,1,0.000112,0,1
729719337993506816,,,,,,,0.003877,4084.569616,1,0.000335,0,1
447637089,,,,,,,0.003877,0,1,0.000112,0,1
1373611190,,,,,,,0.003877,0,1,0.000112,0,1
202884906,,,,,,,0.003877,0,1,0.000112,0,1
1319308147165638656,,,,,,,0.003877,412.258057,1,0.000223,0,1
2688244771,,,,,,,0.003877,0,1,0.000112,0,1
545727034,,,,,,,0.003877,0,1,0.000112,0,1
23381262,,,,,,,0.003877,0,1,0.000112,0,1
3302079706,,,,,,,0.003877,16077.6288,1,0.000782,0,1
950990576551260160,,,,,,,0.003877,0,1,0.000112,0,1
1260958038694883328,,,,,,,0.003877,594.119987,1,0.000223,0,1
1121568275085844480,,,,,,,0.003877,415.708737,1,0.000223,0,1
1265825837900849154,,,,,,,0.003877,0,1,0.000112,0,1
1328047475647782912,,,,,,,0.003877,21943.533414,1,0.000894,0,1
25289829,,,,,,,0.003877,0,1,0.000112,0,1
1118193171064745985,,,,,,,0.003877,94141.564213,1,0.000447,0,1
2310571382,,,,,,,0.003877,0,1,0.000112,0,1
50530930,,,,,,,0.003877,0,1,0.000112,0,1
17668656,,,,,,,0.003877,0,1,0.000112,0,1
2370679706,,,,,,,0.003877,0,1,0.000112,0,1
221631493,,,,,,,0.003877,0,1,0.000112,0,1
709304733,,,,,,,0.003877,107041.30795,1,0.002681,0,1
1091414403562401792,,,,,,,0.003877,0,1,0.000112,0,1
2880418546,,,,,,,0.003877,394.709036,1,0.000223,0,1
1055935247567781890,,,,,,,0.003877,0,1,0.000223,0,1
3750904576,,,,,,,0.003877,769.94,1,0.000223,0,1
4252578735,,,,,,,0.003877,0,1,0.000112,0,1
3020138827,,,,,,,0.003877,769.94,1,0.000223,0,1
930146052019167232,,,,,,,0.003877,10336.785389,1,0.000782,0,1
843912870,,,,,,,0.003877,1572.377507,1,0.000335,0,1
308726840,,,,,,,0.003877,0,1,0.000112,0,1
56704801,,,,,,,0.003877,0,1,0.000112,0,1
1117616102442455041,,,,,,,0.003877,74531.445564,1,0.001117,0,1
15208518,,,,,,,0.003877,0,1,0.000112,0,1
381642280,,,,,,,0.003877,0,1,0.000112,0,1
2734340015,,,,,,,0.003877,0,1,0.000112,0,1
17568019,,,,,,,0.003877,0,1,0.000112,0,1
38514854,,,,,,,0.003877,0,1,0.000112,0,1
15579178,,,,,,,0.003877,594.119987,1,0.000223,0,1
4376648537,,,,,,,0.003877,564.032889,1,0.000223,0,1
58187075,,,,,,,0.003877,0,1,0.000112,0,1
1083738940199317504,,,,,,,0.003877,25199.100675,1,0.000558,0,1
1022319903338987520,,,,,,,0.003877,9634.330014,1,0.000782,0,1
4292519659,,,,,,,0.003877,8154.744771,1,0.000782,0,1
2719864680,,,,,,,0.003877,0,1,0.000112,0,1
1108409631334793216,,,,,,,0.003877,91421.696543,1,0.00201,0,1
1272199776952446976,,,,,,,0.003877,0,1,0.000112,0,1
494683709,,,,,,,0.003877,10196.353433,1,0.000782,0,1
56556395,,,,,,,0.003877,0,1,0.000112,0,1
19590930,,,,,,,0.003877,0,1,0.000112,0,1
2465413693,,,,,,,0.003877,0,1,0.000112,0,1
2474878388,,,,,,,0.003877,8782.692774,1,0.00067,0,1
4874214045,,,,,,,0.003877,0,4,0.000112,0,1
115967076,,,,,,,0.003877,271.618837,4,0.000223,0,1
3313678069,,,,,,,0.003877,141387.312382,2,0.000447,0,1
12034642,,,,,,,0.003877,210175.768781,3,0.001005,0,1
2784043980,,,,,,,0.003877,726.842108,4,0.000335,0,1
3342264135,,,,,,,0.003877,0,4,0.000112,0,1
1443664767013502976,,,,,,,0.003877,0,4,0.000112,0,1
184847738,,,,,,,0.003877,0,4,0.000112,0,1
196607761,,,,,,,0.003877,1494.410125,4,0.000335,0,1
491606159,,,,,,,0.003877,3974.793111,4,0.000223,0,1
16130709,,,,,,,0.003877,1161.050484,4,0.000223,0,1
17931988,,,,,,,0.003877,0,4,0.000112,0,1
316283083,,,,,,,0.003877,556.632816,4,0.000335,0,1
176897435,,,,,,,0.003877,1161.050484,4,0.000223,0,1
73273499,,,,,,,0.003877,945.768661,4,0.000223,0,1
25710602,,,,,,,0.003877,0,4,0.000112,0,1
752608976,,,,,,,0.003877,669.240138,4,0.000335,0,1
808010543298650112,,,,,,,0.003877,0,4,0.000112,0,1
760492161884446720,,,,,,,0.003877,0,4,0.000112,0,1
94226922,,,,,,,0.003877,0,4,0.000112,0,1
2595351727,,,,,,,0.003877,0,4,0.000112,0,1
4091664921,,,,,,,0.003877,0,4,0.000112,0,1
71413673,,,,,,,0.003877,0,4,0.000112,0,1
2857721650,,,,,,,0.003877,207.419598,4,0.000223,0,1
2531031282,,,,,,,0.003877,0,4,0.000112,0,1
199314998,,,,,,,0.003877,0,4,0.000112,0,1
2985897154,,,,,,,0.003877,0,4,0.000112,0,1
854088184191479809,,,,,,,0.003877,0,4,0.000112,0,1
1260614810355544065,,,,,,,0.003877,0,4,0.000112,0,1
787478328089468928,,,,,,,0.003877,0,4,0.000112,0,1
219845452,,,,,,,0.003877,0,4,0.000112,0,1
414473726,,,,,,,0.003877,0,4,0.000112,0,1
634365138,,,,,,,0.003877,0,4,0.000112,0,1
113072731,,,,,,,0.003877,0,4,0.000112,0,1
957087589382737920,,,,,,,0.003877,0,4,0.000112,0,1
1166065776438272004,,,,,,,0.003877,0,4,0.000112,0,1
120115370,,,,,,,0.003877,0,4,0.000112,0,1
378623066,,,,,,,0.003877,0,4,0.000112,0,1
733289617,,,,,,,0.003877,21427.487731,4,0.000223,0,1
1080003638,,,,,,,0.003877,0,4,0.000112,0,1
1425531663178780681,,,,,,,0.003877,0,4,0.000112,0,1
1662392328,,,,,,,0.003877,0,4,0.000112,0,1
46198219,,,,,,,0.003877,0,4,0.000112,0,1
98134071,,,,,,,0.003877,0,4,0.000112,0,1
1131206711296045058,,,,,,,0.003877,0,4,0.000112,0,1
772015567,,,,,,,0.003877,0,4,0.000112,0,1
2801151640,,,,,,,0.003877,0,4,0.000112,0,1
240942162,,,,,,,0.003877,0,4,0.000112,0,1
254051612,,,,,,,0.003877,0,4,0.000112,0,1
1389705366871621632,,,,,,,0.003877,0,4,0.000112,0,1
730746963054997504,,,,,,,0.003877,93.95525,4,0.000335,0,1
285804058,,,,,,,0.003877,208.151721,4,0.000335,0,1
790573393,,,,,,,0.003877,0,4,0.000112,0,1
4890417724,,,,,,,0.003877,0,4,0.000112,0,1
566822128,,,,,,,0.003877,0,4,0.000112,0,1
2307595789,,,,,,,0.003877,0,4,0.000112,0,1
902627303913611268,,,,,,,0.003877,272.071204,4,0.000335,0,1
969202095252561920,,,,,,,0.003877,0,4,0.000112,0,1
1280657278409093121,,,,,,,0.003877,0,4,0.000112,0,1
2970837568,,,,,,,0.003877,47.546973,4,0.000223,0,1
151192794,,,,,,,0.003877,120.99083,4,0.000223,0,1
291878014,,,,,,,0.003877,0,4,0.000112,0,1
266779150,,,,,,,0.003877,0,4,0.000112,0,1
2608355011,,,,,,,0.003877,0,4,0.000112,0,1
1260145160253509632,,,,,,,0.003877,0,4,0.000112,0,1
784654056,,,,,,,0.003877,0,4,0.000112,0,1
182812107,,,,,,,0.003877,0,4,0.000112,0,1
550951761,,,,,,,0.003877,0,4,0.000112,0,1
924390522600468485,,,,,,,0.003877,47.546973,4,0.000223,0,1
1205921326139088899,,,,,,,0.003877,0,4,0.000112,0,1
708648466927509504,,,,,,,0.003877,0,4,0.000112,0,1
352278772,,,,,,,0.003877,0,4,0.000112,0,1
442436822,,,,,,,0.003877,0,4,0.000112,0,1
245243074,,,,,,,0.003877,0,4,0.000112,0,1
1087828196966481921,,,,,,,0.003877,0,4,0.000112,0,1
412597196,,,,,,,0.003877,0,4,0.000112,0,1
554522397,,,,,,,0.003877,0,4,0.000112,0,1
2646453578,,,,,,,0.003877,0,4,0.000112,0,1
2174765248,,,,,,,0.003877,0,4,0.000112,0,1
62320200,,,,,,,0.003877,0,4,0.000112,0,1
1371405733418373122,,,,,,,0.003877,0,4,0.000112,0,1
26730171,,,,,,,0.003877,0,4,0.000112,0,1
376391827,,,,,,,0.003877,176837.036423,2,0.000335,0,1
261944831,,,,,,,0.003877,0,4,0.000112,0,1
135340459,,,,,,,0.003877,0,4,0.000112,0,1
2240007445,,,,,,,0.003877,0,4,0.000112,0,1
1078364808,,,,,,,0.003877,0,4,0.000112,0,1
2456365379,,,,,,,0.003877,0,4,0.000112,0,1
494626844,,,,,,,0.003877,0,4,0.000112,0,1
437991980,,,,,,,0.003877,0,4,0.000112,0,1
1011023348,,,,,,,0.003877,0,4,0.000112,0,1
184049121,,,,,,,0.003877,0,4,0.000112,0,1
1309334948847943681,,,,,,,0.003877,117837.096843,1,0.000223,0,1
2410344827,,,,,,,0.003877,35.643734,4,0.000223,0,1
1435677654699675654,,,,,,,0.003877,47.546973,4,0.000223,0,1
1306303710931439617,,,,,,,0.003877,0,4,0.000112,0,1
955937460202168321,,,,,,,0.003877,8905,3,0.000223,0,1
1016018605907906560,,,,,,,0.003877,0,3,0.000112,0,1
78627903,,,,,,,0.003877,0,3,0.000112,0,1
1103082890030604288,,,,,,,0.003877,0,3,0.000112,0,1
98449349,,,,,,,0.003877,0,3,0.000112,0,1
2462229606,,,,,,,0.003877,0,3,0.000112,0,1
195389487,,,,,,,0.003877,0,3,0.000112,0,1
1234994980076187649,,,,,,,0.003877,0,3,0.000112,0,1
2750128888,,,,,,,0.003877,1834.034906,3,0.000447,0,1
3242282429,,,,,,,0.003877,30031.84011,3,0.000894,0,1
316824802,,,,,,,0.003877,0,3,0.000112,0,1
1155088283916836864,,,,,,,0.003877,465.721665,3,0.000223,0,1
4760139313,,,,,,,0.003877,9161.978249,3,0.00067,0,1
394638583,,,,,,,0.003877,5936.663618,3,0.000558,0,1
25040040,,,,,,,0.003877,116688.944788,3,0.002234,0,1
728646305946304512,,,,,,,0.003877,7157.409178,3,0.000335,0,1
996081618,,,,,,,0.003877,19439.263058,3,0.000894,0,1
1167568401927147520,,,,,,,0.003877,0,3,0.000112,0,1
1141126539213340672,,,,,,,0.003877,5300.782134,3,0.000558,0,1
275249156,,,,,,,0.003877,5669.326744,3,0.000447,0,1
2973604683,,,,,,,0.003877,0,3,0.000112,0,1
1539304093,,,,,,,0.003877,0,3,0.000112,0,1
913107346158694400,,,,,,,0.003877,0,3,0.000112,0,1
965309176627920896,,,,,,,0.003877,13068.271701,3,0.000447,0,1
755880643737767936,,,,,,,0.003877,0,3,0.000112,0,1
470727008,,,,,,,0.003877,0,3,0.000112,0,1
28467156,,,,,,,0.003877,0,3,0.000112,0,1
3008712379,,,,,,,0.003877,0,3,0.000112,0,1
1264940646,,,,,,,0.003877,0,3,0.000112,0,1
1253764531526021120,,,,,,,0.003877,0,3,0.000112,0,1
3095034954,,,,,,,0.003877,466.196095,3,0.000223,0,1
2934914460,,,,,,,0.003877,0,3,0.000112,0,1
712279386976681985,,,,,,,0.003877,0,3,0.000112,0,1
752482551944585216,,,,,,,0.003877,0,3,0.000112,0,1
738780132639440896,,,,,,,0.003877,875.282446,3,0.000223,0,1
875128766116360192,,,,,,,0.003877,536.33501,3,0.000223,0,1
58846111,,,,,,,0.003877,0,3,0.000112,0,1
485107834,,,,,,,0.003877,0,3,0.000112,0,1
122053347,,,,,,,0.003877,64753.757836,3,0.000335,0,1
1028312435818749952,,,,,,,0.003877,22501.826998,3,0.000335,0,1
2547997213,,,,,,,0.003877,27090.580474,3,0.000782,0,1
823686137306812417,,,,,,,0.003877,1674.708585,3,0.000223,0,1
1437010028,,,,,,,0.003877,1674.708585,3,0.000223,0,1
1105714115065139203,,,,,,,0.003877,0,3,0.000112,0,1
4088649502,,,,,,,0.003877,0,3,0.000112,0,1
88696744,,,,,,,0.003877,875.282446,3,0.000223,0,1
274662393,,,,,,,0.003877,0,3,0.000112,0,1
961134787,,,,,,,0.003877,0,3,0.000112,0,1
1070070236500516864,,,,,,,0.003877,0,3,0.000112,0,1
1173375464,,,,,,,0.003877,0,3,0.000112,0,1
1159411999706451968,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1437745884159102988,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1177467015583301633,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1278662030325510144,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1176685970340532224,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1167622160220733440,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1169174808887623680,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1184752030801203200,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1139058361477951494,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1067196222119628809,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1169271231926767627,,,,,,,0.003877,1441.701263,3,0.000223,0,1
105712176,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1184000832506753024,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1178739479160348677,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1169307285006348288,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1175642770024697856,,,,,,,0.003877,1441.701263,3,0.000223,0,1
810349699316072448,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1178561952626274305,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1178287557357883392,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1194099673423851520,,,,,,,0.003877,0,3,0.000112,0,1
2601225888,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1189752232335462400,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1194626706956439558,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1167997092163227651,,,,,,,0.003877,1441.701263,3,0.000223,0,1
104733801,,,,,,,0.003877,1441.701263,3,0.000223,0,1
889421222613626880,,,,,,,0.003877,1441.701263,3,0.000223,0,1
884746422364418048,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1169244348648587264,,,,,,,0.003877,1441.701263,3,0.000223,0,1
3170559853,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1166991105495195654,,,,,,,0.003877,0,3,0.000112,0,1
1339815329195704322,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1164786873429970944,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1176343584187940864,,,,,,,0.003877,1441.701263,3,0.000223,0,1
939968588512870400,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1173596152266018816,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1139298009303269376,,,,,,,0.003877,1441.701263,3,0.000223,0,1
47880403,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1166056317657604096,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1248509210268061698,,,,,,,0.003877,0,3,0.000112,0,1
741945158741041152,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1286688760025948160,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1180868127359291392,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1169260861317206017,,,,,,,0.003877,0,3,0.000112,0,1
1048648400240070657,,,,,,,0.003877,4930.361144,3,0.000335,0,1
1205929963917991936,,,,,,,0.003877,0,3,0.000112,0,1
400259548,,,,,,,0.003877,122712.266002,3,0.00134,0,1
29345832,,,,,,,0.003877,0,3,0.000112,0,1
1344346266772320257,,,,,,,0.003877,0,3,0.000112,0,1
184682609,,,,,,,0.003877,0,3,0.000112,0,1
1178019071821877250,,,,,,,0.003877,227959.782013,3,0.001005,0,1
1286836203938025472,,,,,,,0.003877,511.89386,3,0.000223,0,1
3201120029,,,,,,,0.003877,1674.708585,3,0.000223,0,1
52627475,,,,,,,0.003877,0,3,0.000112,0,1
3111670868,,,,,,,0.003877,0,3,0.000112,0,1
1084602051504435201,,,,,,,0.003877,0,3,0.000112,0,1
2792188731,,,,,,,0.003877,0,3,0.000112,0,1
40216315,,,,,,,0.003877,27703.853319,2,0.000223,0,1
3152431393,,,,,,,0.003877,0,3,0.000112,0,1
1185949888787308544,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1167358020508147712,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1239205382444085248,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1977535040,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1249391634527199233,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1288872281301635072,,,,,,,0.003877,0,3,0.000112,0,1
1293197752919183360,,,,,,,0.003877,1441.701263,3,0.000223,0,1
845692915,,,,,,,0.003877,0,3,0.000112,0,1
1263488873054625792,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1175447873325953029,,,,,,,0.003877,1441.701263,3,0.000223,0,1
803782018576293888,,,,,,,0.003877,0,3,0.000112,0,1
1314477644356829184,,,,,,,0.003877,0,3,0.000112,0,1
1163482558438375426,,,,,,,0.003877,0,3,0.000112,0,1
1367128056972779522,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1167649354183663619,,,,,,,0.003877,0,3,0.000112,0,1
1169500847488659456,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1294307575085715456,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1165843165225484288,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1175288710180421632,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1437350036388466695,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1138804578697195520,,,,,,,0.003877,0,3,0.000112,0,1
1146963493444313088,,,,,,,0.003877,0,3,0.000112,0,1
1277704050969063425,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1169274023777169408,,,,,,,0.003877,1441.701263,3,0.000223,0,1
316571998,,,,,,,0.003877,0,3,0.000112,0,1
1224139531177185281,,,,,,,0.003877,1441.701263,3,0.000223,0,1
788902922113327104,,,,,,,0.003877,0,3,0.000112,0,1
572239210,,,,,,,0.003877,0,3,0.000112,0,1
877779441841184769,,,,,,,0.003877,0,3,0.000112,0,1
1434546559685849088,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1298690161308557312,,,,,,,0.003877,0,3,0.000112,0,1
1290861566758277120,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1164159672082763777,,,,,,,0.003877,1441.701263,3,0.000223,0,1
1162611768545251328,,,,,,,0.003877,0,3,0.000112,0,1
2609539418,,,,,,,0.003877,0,3,0.000112,0,1
702694600,,,,,,,0.003877,0,3,0.000112,0,1
1259620456241364993,,,,,,,0.003877,0,3,0.000112,0,1
13964152,,,,,,,0.003877,0,3,0.000112,0,1
471601797,,,,,,,0.003877,0,3,0.000112,0,1
2329908066,,,,,,,0.003877,0,3,0.000112,0,1
4776306661,,,,,,,0.003877,0,3,0.000112,0,1
1295516603430273024,,,,,,,0.003877,22395.163548,3,0.000782,0,1
1136373742303494146,,,,,,,0.003877,0,3,0.000112,0,1
1283961213471338496,,,,,,,0.003877,30257.244878,3,0.000894,0,1
1257653790250950657,,,,,,,0.003877,615.163188,3,0.000223,0,1
1174385412258836485,,,,,,,0.003877,0,3,0.000112,0,1
287205364,,,,,,,0.003877,580.377682,3,0.000223,0,1
19632886,,,,,,,0.003877,0,3,0.000112,0,1
1415811563563388937,,,,,,,0.003877,0,3,0.000112,0,1
2823158378,,,,,,,0.003877,0,3,0.000112,0,1
760249397103828992,,,,,,,0.003877,5824.331535,3,0.000447,0,1
1258501542933483520,,,,,,,0.003877,133336.913068,3,0.00067,0,1
755230154696208384,,,,,,,0.003877,0,3,0.000112,0,1
1426738406827114505,,,,,,,0.003877,0,3,0.000112,0,1
409687240,,,,,,,0.003877,0,3,0.000112,0,1
4506773713,,,,,,,0.003877,5400.999877,3,0.000335,0,1
759765322782150656,,,,,,,0.003877,0,3,0.000112,0,1
1255915694186795012,,,,,,,0.003877,15085.024367,3,0.000223,0,1
245095599,,,,,,,0.003877,0,3,0.000112,0,1
3242988211,,,,,,,0.003877,15085.024367,3,0.000223,0,1
1206048666370236416,,,,,,,0.003877,0,3,0.000112,0,1
2185520736,,,,,,,0.003877,15085.024367,3,0.000223,0,1
807818269319000064,,,,,,,0.003877,15085.024367,3,0.000223,0,1
1180302456,,,,,,,0.003877,15085.024367,3,0.000223,0,1
746411866436448256,,,,,,,0.003877,11060.446208,3,0.000558,0,1
51075355,,,,,,,0.003877,15085.024367,3,0.000223,0,1
1181269652871270400,,,,,,,0.003877,36422.188081,3,0.000558,0,1
974244434417156097,,,,,,,0.003877,0,3,0.000112,0,1
433344236,,,,,,,0.003877,0,3,0.000112,0,1
964958988,,,,,,,0.003877,0,3,0.000112,0,1
534242717,,,,,,,0.003877,0,3,0.000112,0,1
831946211707994112,,,,,,,0.003877,0,3,0.000112,0,1
1059007058823983104,,,,,,,0.003877,0,3,0.000112,0,1
3225808022,,,,,,,0.003877,0,3,0.000112,0,1
1263829639786450945,,,,,,,0.003877,7469.653898,3,0.000223,0,1
912306642406006784,,,,,,,0.003877,0,3,0.000112,0,1
1171997934,,,,,,,0.003877,0,3,0.000112,0,1
746383081779662848,,,,,,,0.003877,981.606311,3,0.000223,0,1
856534103004516353,,,,,,,0.003877,1007.467382,3,0.000223,0,1
1176525567895769088,,,,,,,0.003877,1007.467382,3,0.000223,0,1
273657076,,,,,,,0.003877,0,3,0.000112,0,1
1438136202645884928,,,,,,,0.003877,1581.688515,3,0.000223,0,1
893859626,,,,,,,0.003877,0,3,0.000112,0,1
1231693228937752578,,,,,,,0.003877,18021.201214,3,0.000447,0,1
275593518,,,,,,,0.003877,0,3,0.000112,0,1
2562100524,,,,,,,0.003877,1007.467382,3,0.000223,0,1
566700755,,,,,,,0.003877,0,3,0.000112,0,1
365035637,,,,,,,0.003877,3733.98399,3,0.000447,0,1
137492367,,,,,,,0.003877,0,3,0.000112,0,1
254370449,,,,,,,0.003877,2687.417875,3,0.000335,0,1
1026442571352948736,,,,,,,0.003877,1282.433408,3,0.000223,0,1
160710998,,,,,,,0.003877,2216.969857,3,0.000335,0,1
1384768345577168896,,,,,,,0.003877,0,3,0.000112,0,1
1548449911,,,,,,,0.003877,5002.083306,3,0.000447,0,1
602771526,,,,,,,0.003877,1974.842955,3,0.000335,0,1
71113375,,,,,,,0.003877,0,3,0.000112,0,1
1245316480046116864,,,,,,,0.003877,0,3,0.000112,0,1
1893898999,,,,,,,0.003877,0,3,0.000112,0,1
754675862792962048,,,,,,,0.003877,0,3,0.000112,0,1
427814660,,,,,,,0.003877,20125.506104,3,0.000558,0,1
1379954132203765768,,,,,,,0.003877,1062.316162,3,0.000223,0,1
112516813,,,,,,,0.003877,0,3,0.000112,0,1
797630214545219584,,,,,,,0.003877,0,3,0.000112,0,1
1151320679020498944,,,,,,,0.003877,3917.224216,3,0.000223,0,1
818660875259277313,,,,,,,0.003877,99684.303627,2,0.000558,0,1
2790128122,,,,,,,0.003877,0,3,0.000112,0,1
1190717897393479682,,,,,,,0.003877,0,3,0.000112,0,1
2300630916,,,,,,,0.003877,1581.688515,3,0.000223,0,1
1012346016241078274,,,,,,,0.003877,0,3,0.000112,0,1
2565419262,,,,,,,0.003877,0,3,0.000112,0,1
980543041541873664,,,,,,,0.003877,0,3,0.000112,0,1
3788262254,,,,,,,0.003877,0,3,0.000112,0,1
1324786872913113090,,,,,,,0.003877,22443.489005,3,0.000782,0,1
736222567455989761,,,,,,,0.003877,0,3,0.000112,0,1
1291475830980435968,,,,,,,0.003877,1077.216905,3,0.000223,0,1
1382620663,,,,,,,0.003877,0,3,0.000112,0,1
1183161327033954304,,,,,,,0.003877,31250.861346,3,0.001229,0,1
1325818722259505152,,,,,,,0.003877,0,3,0.000112,0,1
3959605152,,,,,,,0.003877,2066.85611,3,0.000447,0,1
508231178,,,,,,,0.003877,0,3,0.000112,0,1
1321960739461058564,,,,,,,0.003877,0,3,0.000112,0,1
82256872,,,,,,,0.003877,735.076553,3,0.000223,0,1
810501263251140612,,,,,,,0.003877,3566.622662,3,0.000447,0,1
1137745951517339648,,,,,,,0.003877,0,3,0.000112,0,1
21795995,,,,,,,0.003877,828.358249,3,0.000223,0,1
720630116330504193,,,,,,,0.003877,0,3,0.000112,0,1
