Id,Label,timeset,twittername,first name,last name,political affiliation
1357838111204642818,,,,,,
1250810239055728640,,,,,,
1311376696340287493,,,,,,
1014990617624170497,,,,,,
713552876,,,,,,
930345066,,,,,,
1426700561622224898,,,,,,
733002668,,,,,,
1257477954134827008,,,,,,
410776133,,,,,,
941891820,,,,,,
21772402,,,,,,
3150800516,,,,,,
1023600478079221761,,,,,,
796878813967720448,,,,,,
4258680387,,,,,,
1071816421833756672,,,,,,
1053438516,,,,,,
2281488937,,,,,,
2267803812,,,,,,
1064928865,,,,,,
1581508248,,,,,,
1430338907779084288,,,,,,
1068479286892523520,,,,,,
1433867054168387590,,,,,,
1355376334831140866,,,,,,
2606210149,,,,,,
1077924007792406529,,,,,,
1332478258831495169,,,,,,
762076476,,,,,,
1231044484261019648,,,,,,
1304598424705212418,,,,,,
739487196793720833,,,,,,
558099385,,,,,,
1560830034,,,,,,
259056948,,,,,,
1332444101258719236,,,,,,
881275595807653888,,,,,,
799437474242117632,,,,,,
912693462163644416,,,,,,
422851842,,,,,,
41133274,,,,,,
612933385,,,,,,
433814795,,,,,,
938552716686708736,,,,,,
1437115306716143616,,,,,,
4497993159,,,,,,
973775034471690241,,,,,,
1703331764,,,,,,
1373262840098918402,,,,,,
1372384676,,,,,,
4785461485,,,,,,
2409623228,,,,,,
976990019687628800,,,,,,
1265791415851692032,,,,,,
1224720670745157633,,,,,,
2822230418,,,,,,
15366685,,,,,,
1408262420640960512,,,,,,
3177514746,,,,,,
1721201982,,,,,,
879286239022596097,,,,,,
3394898979,,,,,,
16207873,,,,,,
797767143601438720,,,,,,
631220413,,,,,,
1034988752,,,,,,
1066526801394978817,,,,,,
1353105998102241280,,,,,,
447291705,,,,,,
591613560,,,,,,
1406220117638266880,,,,,,
450289619,,,,,,
2233495160,,,,,,
272626019,,,,,,
1283450720759373824,,,,,,
291362474,,,,,,
37609340,,,,,,
79251430,,,,,,
4601817074,,,,,,
1183492837,,,,,,
742467081627705344,,,,,,
1385555295976534018,,,,,,
963149508,,,,,,
885107676488794118,,,,,,
3170860365,,,,,,
1433169643229810690,,,,,,
1204196842885582855,,,,,,
3415010409,,,,,,
706627984652791808,,,,,,
268902392,,,,,,
456230147,,,,,,
1201312430665674754,,,,,,
1258556980639268866,,,,,,
1343247090298859522,,,,,,
1324754108499156992,,,,,,
449128142,,,,,,
35604983,,,,,,
992586953618059264,,,,,,
276176046,,,,,,
27825414,,,,,,
994750021395345408,,,,,,
4508225173,,,,,,
1396580769531785217,,,,,,
1110322581821771776,,,,,,
265791778,,,,,,
3393044358,,,,,,
70051356,,,,,,
322778126,,,,,,
15069354,,,,,,
1306985674160115712,,,,,,
154888106,,,,,,
2238104048,,,,,,
1371383501518372867,,,,,,
764896957,,,,,,
771016003,,,,,,
935159113,,,,,,
266200528,,,,,,
173527712,,,,,,
2299396851,,,,,,
29288656,,,,,,
1312577459649302536,,,,,,
995840418,,,,,,
1232176513887305728,,,,,,
839946872835866624,,,,,,
1033145664232816643,,,,,,
247149745,,,,,,
560274468,,,,,,
49060401,,,,,,
940310938061742080,,,,,,
22875032,,,,,,
831004618721103872,,,,,,
587939062,,,,,,
1274711087246606337,,,,,,
1304562578438451203,,,,,,
1383547956842795011,,,,,,
1322977203345305615,,,,,,
818698799967125504,,,,,,
621531197,,,,,,
1297363304722182144,,,,,,
106457836,,,,,,
1324754312636125184,,,,,,
490039266,,,,,,
1357077418998026240,,,,,,
36267711,,,,,,
4888600459,,,,,,
4865675339,,,,,,
290747434,,,,,,
1381462485853597697,,,,,,
353823918,,,,,,
234868050,,,,,,
1411312771728171011,,,,,,
979151092691894272,,,,,,
564156066,,,,,,
707390421232537601,,,,,,
1438306391316439041,,,,,,
1927751587,,,,,,
269363685,,,,,,
1153730053693419522,,,,,,
1420057729838817281,,,,,,
31525585,,,,,,
2404243057,,,,,,
3431896257,,,,,,
1177651431207297025,,,,,,
1324897017836040194,,,,,,
976461323599888384,,,,,,
1334744198147317762,,,,,,
844595853042036737,,,,,,
989247521259249664,,,,,,
1328626455752953856,,,,,,
696245922951331840,,,,,,
2228911879,,,,,,
770511326,,,,,,
3180619280,,,,,,
268385171,,,,,,
592073660,,,,,,
3245369048,,,,,,
1406305345870340098,,,,,,
717421242186338305,,,,,,
1569355644,,,,,,
66112820,,,,,,
1177540693,,,,,,
1325109716700307456,,,,,,
19144321,,,,,,
121644639,,,,,,
1551295896,,,,,,
1295513736002908160,,,,,,
1852239302,,,,,,
1360276757232910336,,,,,,
195486693,,,,,,
2909602393,,,,,,
2292642554,,,,,,
1621530985,,,,,,
795412933631062016,,,,,,
907646706895937536,,,,,,
2450691698,,,,,,
57722218,,,,,,
1368299923,,,,,,
169155813,,,,,,
169153552,,,,,,
302189804,,,,,,
168348837,,,,,,
1194975731106881541,,,,,,
718040551,,,,,,
422202374,,,,,,
940783233851117568,,,,,,
44463782,,,,,,
1314666986878595072,,,,,,
9843732,,,,,,
728594002606428161,,,,,,
1363064558,,,,,,
783260952,,,,,,
165822983,,,,,,
825060240383172609,,,,,,
2409256718,,,,,,
1375777328,,,,,,
4391379601,,,,,,
2915954031,,,,,,
1182673243095871493,,,,,,
538182808,,,,,,
787728000041254916,,,,,,
317112039,,,,,,
590567184,,,,,,
970733855266107392,,,,,,
1222782505,,,,,,
991070605,,,,,,
1299403161564741633,,,,,,
36722950,,,,,,
264900604,,,,,,
601485507,,,,,,
1006745179,,,,,,
83610054,,,,,,
3011246728,,,,,,
1425887444893933577,,,,,,
961562418,,,,,,
903591973604470784,,,,,,
1094251128966078464,,,,,,
388998313,,,,,,
4671277700,,,,,,
72194859,,,,,,
35338880,,,,,,
1136286891421110272,,,,,,
16842709,,,,,,
271684761,,,,,,
1232012341983600643,,,,,,
1012443284,,,,,,
408865245,,,,,,
23855969,,,,,,
31165384,,,,,,
1432730983296643073,,,,,,
932487503386312705,,,,,,
1079849101401804800,,,,,,
25205874,,,,,,
1708848488,,,,,,
274784830,,,,,,
1167308850,,,,,,
812126160947728385,,,,,,
739905309012037632,,,,,,
550066018,,,,,,
3254800978,,,,,,
2214878977,,,,,,
2616423588,,,,,,
991728727846473728,,,,,,
84401415,,,,,,
86405875,,,,,,
135000298,,,,,,
2334292102,,,,,,
104525511,,,,,,
46401192,,,,,,
325913360,,,,,,
30176508,,,,,,
23321628,,,,,,
604092867,,,,,,
1439047013690232832,,,,,,
929808596,,,,,,
98045874,,,,,,
1962787141,,,,,,
1339327325578678272,,,,,,
265108749,,,,,,
1223647519491665924,,,,,,
511101681,,,,,,
904803206433169408,,,,,,
274712800,,,,,,
1438537659455000576,,,,,,
1688586446,,,,,,
1313477162,,,,,,
967218847,,,,,,
837896886,,,,,,
1894762183,,,,,,
1293272027122610179,,,,,,
1018130243805110272,,,,,,
1159560116657709056,,,,,,
1321948290661838848,,,,,,
897157166,,,,,,
3025820980,,,,,,
1883901072,,,,,,
380681593,,,,,,
985723108719054849,,,,,,
1101246138739539969,,,,,,
1434304146035912704,,,,,,
2998532843,,,,,,
1051191909874569216,,,,,,
1317212216354082816,,,,,,
242827267,,,,,,
1306274561135181824,,,,,,
1384140731770544131,,,,,,
174341402,,,,,,
1329460132967821314,,,,,,
342820532,,,,,,
1239635457656356865,,,,,,
517237024,,,,,,
731106744,,,,,,
1410169802,,,,,,
1406836405712588802,,,,,,
1398664818874208261,,,,,,
1253484460928098304,,,,,,
25514247,,,,,,
828014604,,,,,,
1352995635566407680,,,,,,
2783925642,,,,,,
1273476574495469569,,,,,,
1010379252867321857,,,,,,
374624709,,,,,,
1090368754456891393,,,,,,
819405797151113221,,,,,,
550491423,,,,,,
430839747,,,,,,
1386817530308747264,,,,,,
2275260536,,,,,,
907365745515999233,,,,,,
1372683277979459587,,,,,,
4865585571,,,,,,
764128520834584577,,,,,,
2772001302,,,,,,
52441348,,,,,,
450070002,,,,,,
1356746588828311554,,,,,,
51196933,,,,,,
2926539764,,,,,,
284236497,,,,,,
1443218100824985600,,,,,,
274261470,,,,,,
1858605360,,,,,,
752526390,,,,,,
2844386969,,,,,,
86264076,,,,,,
606870513,,,,,,
48406683,,,,,,
957384842718560257,,,,,,
1397268212522291211,,,,,,
2380475316,,,,,,
170433844,,,,,,
349980521,,,,,,
2923748740,,,,,,
2601777381,,,,,,
785882137,,,,,,
957821497170477056,,,,,,
110276808,,,,,,
1259130000969588737,,,,,,
130634396,,,,,,
1271102306,,,,,,
63464371,,,,,,
1327727543496171520,,,,,,
852302557456117760,,,,,,
1098366530591457281,,,,,,
898969348408258561,,,,,,
1176151245469487105,,,,,,
1126279695400566790,,,,,,
1275556749555240960,,,,,,
959542409435762691,,,,,,
1434884225036021762,,,,,,
253909654,,,,,,
802954176640806912,,,,,,
41696451,,,,,,
1217831815219699712,,,,,,
1218009078959607810,,,,,,
2166348872,,,,,,
1176867008077582337,,,,,,
1020781133313654784,,,,,,
1337184287032930310,,,,,,
493737345,,,,,,
1298334315185500161,,,,,,
1160964450,,,,,,
904215922436702209,,,,,,
2261896579,,,,,,
1304621913231286272,,,,,,
1430883215439540230,,,,,,
2280753158,,,,,,
718194319576797185,,,,,,
1174668703469719553,,,,,,
182447270,,,,,,
1185285260348678144,,,,,,
159582453,,,,,,
4149852979,,,,,,
706882756345729025,,,,,,
1199923131730792449,,,,,,
1099855211038892032,,,,,,
939081077808816130,,,,,,
2795176785,,,,,,
1098418046002253824,,,,,,
1350014733135572993,,,,,,
1326303320177324035,,,,,,
1250570398971953152,,,,,,
924449589717061632,,,,,,
469591354,,,,,,
945672241576136706,,,,,,
1331370908989140992,,,,,,
97751783,,,,,,
4041137254,,,,,,
590232437,,,,,,
1025533236766760960,,,,,,
1392960794980126720,,,,,,
2168339228,,,,,,
1286368171650408449,,,,,,
3255889380,,,,,,
1052890357,,,,,,
46398107,,,,,,
1358930019960111104,,,,,,
1340703531012075533,,,,,,
1424051485961228295,,,,,,
1241397628924915713,,,,,,
1028378474107482112,,,,,,
1069317606983782400,,,,,,
950298044,,,,,,
3303821876,,,,,,
188123107,,,,,,
602790864,,,,,,
866821540079435777,,,,,,
1289381869201641473,,,,,,
750042494,,,,,,
1294697611539161088,,,,,,
3137916773,,,,,,
2606472114,,,,,,
291627601,,,,,,
756255749047803905,,,,,,
1431354715057623041,,,,,,
843485673420013569,,,,,,
42234395,,,,,,
3303200602,,,,,,
1376678992736964611,,,,,,
1184610187442823169,,,,,,
1361804785003954183,,,,,,
1436448639077912576,,,,,,
932099905,,,,,,
151941759,,,,,,
829553755507085314,,,,,,
17903589,,,,,,
189550754,,,,,,
69177316,,,,,,
380977188,,,,,,
1587082884,,,,,,
1182292603040960512,,,,,,
1382092362462154753,,,,,,
81435636,,,,,,
960608105980506112,,,,,,
966408773823852544,,,,,,
478739122,,,,,,
933472054644486145,,,,,,
1089723361142296578,,,,,,
155972389,,,,,,
3742238123,,,,,,
752886578834386946,,,,,,
325068048,,,,,,
1058174719,,,,,,
4433437041,,,,,,
75363840,,,,,,
119461917,,,,,,
1397914379044089856,,,,,,
1446960674366803968,,,,,,
1101599164427837440,,,,,,
1354830949494751244,,,,,,
3298033526,,,,,,
69050763,,,,,,
1036093706577891328,,,,,,
2371785035,,,,,,
1205642180020375552,,,,,,
785463198564618240,,,,,,
523664519,,,,,,
1349358194796195840,,,,,,
39027950,,,,,,
1422969925895811077,,,,,,
382957729,,,,,,
823933874551959552,,,,,,
1350514863693582337,,,,,,
1238160283333525504,,,,,,
2536010292,,,,,,
1190178762,,,,,,
238467770,,,,,,
1432466218074714113,,,,,,
1350630948354871298,,,,,,
69233373,,,,,,
19611940,,,,,,
1303140940102512640,,,,,,
1014641512670523392,,,,,,
40735014,,,,,,
272445421,,,,,,
2535562177,,,,,,
1330571074061393923,,,,,,
1231658802119761920,,,,,,
1148643937441210369,,,,,,
1088806163385217024,,,,,,
825823199489318912,,,,,,
3083497578,,,,,,
3047449525,,,,,,
1156350764232712194,,,,,,
829443436906287104,,,,,,
1239622972253577216,,,,,,
712327665953296385,,,,,,
1330368708,,,,,,
1177299712124366848,,,,,,
2950176393,,,,,,
1900457857,,,,,,
2614889601,,,,,,
250787345,,,,,,
701826454468829185,,,,,,
2988566500,,,,,,
2257946473,,,,,,
2451982879,,,,,,
1129260210,,,,,,
909045265,,,,,,
1237230446,,,,,,
3976700894,,,,,,
2225768293,,,,,,
2353949707,,,,,,
2802606283,,,,,,
2588690641,,,,,,
1450555226,,,,,,
1281952143168200704,,,,,,
2366166278,,,,,,
509197992,,,,,,
295892150,,,,,,
1538993023,,,,,,
316902560,,,,,,
1462646252,,,,,,
1432033859315671046,,,,,,
1328923279332159488,,,,,,
338501720,,,,,,
1062124785692434432,,,,,,
1090706330845831168,,,,,,
1427959621612969988,,,,,,
422043691,,,,,,
1363733185704521731,,,,,,
111405005,,,,,,
949288557230919685,,,,,,
47371589,,,,,,
1090032189574709248,,,,,,
1248259340391395328,,,,,,
141787195,,,,,,
1699808366,,,,,,
1107751182,,,,,,
4204821317,,,,,,
1213904312,,,,,,
1429498190718545923,,,,,,
4697174714,,,,,,
277806137,,,,,,
2180279040,,,,,,
3257078154,,,,,,
968113704024895489,,,,,,
3950670863,,,,,,
948659409399382017,,,,,,
2319481470,,,,,,
3158078347,,,,,,
1052848710,,,,,,
1091364601814499329,,,,,,
1121246126571573249,,,,,,
2155368667,,,,,,
4755451337,,,,,,
760499214367526912,,,,,,
28910863,,,,,,
296847290,,,,,,
1251658931849617408,,,,,,
4720066045,,,,,,
21445599,,,,,,
1149063725464211456,,,,,,
1036086080,,,,,,
68966030,,,,,,
83852253,,,,,,
226216800,,,,,,
1222229857993543680,,,,,,
16386816,,,,,,
1278712277345034240,,,,,,
1157250876051984385,,,,,,
266603022,,,,,,
1383574236288094214,,,,,,
2829000901,,,,,,
2872544674,,,,,,
4637532628,,,,,,
3511941449,,,,,,
1375146737279582208,,,,,,
632305734,,,,,,
4179502257,,,,,,
121451579,,,,,,
489498904,,,,,,
413109219,,,,,,
874587830,,,,,,
3297710454,,,,,,
30865662,,,,,,
2970313930,,,,,,
819966855393615872,,,,,,
65506912,,,,,,
1023119263,,,,,,
4759953132,,,,,,
2308693465,,,,,,
706494538597031936,,,,,,
1369937910,,,,,,
359087790,,,,,,
4218682163,,,,,,
449322071,,,,,,
92807592,,,,,,
1438670371427917832,,,,,,
1014584876106944512,,,,,,
1118262685,,,,,,
173851488,,,,,,
97709356,,,,,,
1872440785,,,,,,
559025858,,,,,,
18828362,,,,,,
38698216,,,,,,
350045415,,,,,,
1084444054530727937,,,,,,
2455282524,,,,,,
840606252006854665,,,,,,
1095260188716777472,,,,,,
1339579267965997057,,,,,,
538160411,,,,,,
296553576,,,,,,
2377483297,,,,,,
249914753,,,,,,
1905321956,,,,,,
1976161178,,,,,,
19805994,,,,,,
420087678,,,,,,
267813818,,,,,,
252139226,,,,,,
1366233564254265345,,,,,,
1169435017,,,,,,
1235721448066408448,,,,,,
292044950,,,,,,
4919657315,,,,,,
1297181907160109057,,,,,,
3581784381,,,,,,
631071790,,,,,,
1278437200145907712,,,,,,
1442850635200843792,,,,,,
1406413723691110405,,,,,,
4352626513,,,,,,
561492593,,,,,,
960954351324934145,,,,,,
549456994,,,,,,
1354134859053232128,,,,,,
1294012499013054466,,,,,,
85594765,,,,,,
1217425422696288256,,,,,,
111492979,,,,,,
20221381,,,,,,
540982171,,,,,,
1405750979732021253,,,,,,
986951065256919040,,,,,,
1282047448010166272,,,,,,
1245566530332450816,,,,,,
1291592284417351680,,,,,,
3004731065,,,,,,
1138479456,,,,,,
67637756,,,,,,
342972141,,,,,,
2968625753,,,,,,
23608974,,,,,,
1062846217418240000,,,,,,
292091883,,,,,,
3362989235,,,,,,
1679672582,,,,,,
361939671,,,,,,
1048057538,,,,,,
3043023821,,,,,,
1355517412196552711,,,,,,
1549119812,,,,,,
725702803281305600,,,,,,
1107155809,,,,,,
538688851,,,,,,
2319126458,,,,,,
335712129,,,,,,
375339745,,,,,,
404149170,,,,,,
114358452,,,,,,
465821314,,,,,,
1161071830247059456,,,,,,
1461083509,,,,,,
1270789336116670467,,,,,,
3618354350,,,,,,
226806717,,,,,,
28941139,,,,,,
177435560,,,,,,
2715271017,,,,,,
406615126,,,,,,
146483618,,,,,,
243978138,,,,,,
1400095745760452610,,,,,,
211555564,,,,,,
20478618,,,,,,
252636557,,,,,,
1330919892988686338,,,,,,
1308909374144942080,,,,,,
829798935380246529,,,,,,
713023110,,,,,,
253217581,,,,,,
289406986,,,,,,
726344857,,,,,,
474178244,,,,,,
805909673274646528,,,,,,
540487077,,,,,,
1301200782717587458,,,,,,
14678279,,,,,,
1169410448594071552,,,,,,
1190293452820320256,,,,,,
758987571699470336,,,,,,
1169267399230550017,,,,,,
1216731501728952320,,,,,,
900019370,,,,,,
1172700557426876416,,,,,,
1181632680892362752,,,,,,
2839674810,,,,,,
1229230225549971456,,,,,,
1142263233438294016,,,,,,
431940711,,,,,,
1278516624199311362,,,,,,
1180669622095372289,,,,,,
1414050885999595522,,,,,,
1201545155360116737,,,,,,
1262580922479570944,,,,,,
3171057170,,,,,,
1251566644188475392,,,,,,
1169270397470048258,,,,,,
1422740806016843776,,,,,,
1268141213112324096,,,,,,
928390260580585472,,,,,,
24063432,,,,,,
1652858042,,,,,,
128826792,,,,,,
1233856446900600832,,,,,,
83738583,,,,,,
1445882748585930752,,,,,,
42577820,,,,,,
51019525,,,,,,
1151612946830831616,,,,,,
1416149642,,,,,,
1113174179044634624,,,,,,
2866614370,,,,,,
1384919856768856064,,,,,,
1179928124613484544,,,,,,
47602896,,,,,,
834709340825149440,,,,,,
1167760915707527168,,,,,,
1154227430535491584,,,,,,
985254690588905477,,,,,,
46244249,,,,,,
396740319,,,,,,
1139158523755974656,,,,,,
2147623108,,,,,,
1541636461,,,,,,
1254864716733833216,,,,,,
1188438369182707712,,,,,,
1209477090652803073,,,,,,
1165622056089612289,,,,,,
720139702125199360,,,,,,
356235103,,,,,,
33949279,,,,,,
1405392336801124352,,,,,,
2477862566,,,,,,
420812893,,,,,,
1161444234609565696,,,,,,
1278776092355108868,,,,,,
930386257,,,,,,
27297014,,,,,,
1172014145274671104,,,,,,
1308400921496387593,,,,,,
2722422829,,,,,,
118141650,,,,,,
1263856408199602176,,,,,,
3138902536,,,,,,
17103416,,,,,,
710180898763890688,,,,,,
1225286358635352064,,,,,,
126353742,,,,,,
14398840,,,,,,
855541065444667397,,,,,,
274269625,,,,,,
933145620,,,,,,
957374975593377793,,,,,,
1215019668571860999,,,,,,
2246651074,,,,,,
252351829,,,,,,
121238813,,,,,,
56124877,,,,,,
3166954121,,,,,,
371490958,,,,,,
1226687437281406979,,,,,,
288465992,,,,,,
89259075,,,,,,
2159101465,,,,,,
1002348476594884610,,,,,,
18946954,,,,,,
845109889852588032,,,,,,
1131699392,,,,,,
708470711250190337,,,,,,
843517713389510657,,,,,,
1379906748841136130,,,,,,
1104096944052293632,,,,,,
1187118198795259905,,,,,,
569282240,,,,,,
242867688,,,,,,
543972287,,,,,,
191921881,,,,,,
817310264,,,,,,
988277286204932096,,,,,,
1138774873,,,,,,
1939332804,,,,,,
18108896,,,,,,
456997166,,,,,,
396271232,,,,,,
1449320024,,,,,,
966399088085389312,,,,,,
2193429451,,,,,,
1379156396323840001,,,,,,
1242110720507932672,,,,,,
1301539941948764160,,,,,,
513521744,,,,,,
1867869019,,,,,,
141637949,,,,,,
1316525236087554051,,,,,,
703098761698873344,,,,,,
70860193,,,,,,
75368511,,,,,,
48520441,,,,,,
1256646787726745600,,,,,,
843635229139128320,,,,,,
1438926139427274756,,,,,,
124566630,,,,,,
16493125,,,,,,
2502119838,,,,,,
1043304396149276672,,,,,,
117607659,,,,,,
985345664,,,,,,
1478487794,,,,,,
496775153,,,,,,
246825072,,,,,,
742538359659212800,,,,,,
2544286639,,,,,,
1414394706855931905,,,,,,
247320598,,,,,,
732988856,,,,,,
219538361,,,,,,
1403260119715090432,,,,,,
174320275,,,,,,
155999177,,,,,,
215426830,,,,,,
1282959763911909376,,,,,,
433488291,,,,,,
64029992,,,,,,
2871257389,,,,,,
14781177,,,,,,
828306494156181505,,,,,,
1275867029573111813,,,,,,
1017832535508815873,,,,,,
1012535841028075523,,,,,,
784428063857737729,,,,,,
571282565,,,,,,
17469300,,,,,,
1155977995909312512,,,,,,
1314044426482716674,,,,,,
2393116831,,,,,,
3382673579,,,,,,
1323827890073473025,,,,,,
43648879,,,,,,
1677131528,,,,,,
1214420486081269760,,,,,,
88781418,,,,,,
36111597,,,,,,
25012790,,,,,,
124475202,,,,,,
231645885,,,,,,
2643894381,,,,,,
1196172029486981120,,,,,,
10388412,,,,,,
1327364660652249088,,,,,,
4800209479,,,,,,
271505228,,,,,,
729246649,,,,,,
616755810,,,,,,
386274254,,,,,,
1355776345658318852,,,,,,
296253419,,,,,,
477296096,,,,,,
811447578789179392,,,,,,
17434653,,,,,,
3418657870,,,,,,
934429230,,,,,,
597297885,,,,,,
405237697,,,,,,
551524836,,,,,,
1340025924687974401,,,,,,
1353490104195624970,,,,,,
252362635,,,,,,
1272420649491787776,,,,,,
90680886,,,,,,
1357582674341163009,,,,,,
3238911671,,,,,,
426325558,,,,,,
2872976578,,,,,,
4121594440,,,,,,
84328354,,,,,,
220830494,,,,,,
313381710,,,,,,
1348675178318893056,,,,,,
2812369343,,,,,,
182230187,,,,,,
467069418,,,,,,
2251159700,,,,,,
1317998036132352000,,,,,,
3162990936,,,,,,
274369575,,,,,,
52003664,,,,,,
517126560,,,,,,
2278652731,,,,,,
186909520,,,,,,
128586397,,,,,,
1299879120332095489,,,,,,
719223022813450240,,,,,,
3584557152,,,,,,
416470909,,,,,,
945848789587304449,,,,,,
3137846370,,,,,,
702190134,,,,,,
812016294,,,,,,
1081529458148937728,,,,,,
3365988772,,,,,,
1376140518103605249,,,,,,
1498285502,,,,,,
267453558,,,,,,
19773291,,,,,,
10755322,,,,,,
1336436022570221569,,,,,,
1412844122323357697,,,,,,
1305607384358727680,,,,,,
24459208,,,,,,
616598562,,,,,,
2361760201,,,,,,
77254498,,,,,,
1897128900,,,,,,
1257536517141966848,,,,,,
155631208,,,,,,
1399751079219253252,,,,,,
840410580301287424,,,,,,
1238878103239180288,,,,,,
17799117,,,,,,
19050314,,,,,,
112944623,,,,,,
1140777335458795520,,,,,,
363862398,,,,,,
1429976728894574594,,,,,,
108460140,,,,,,
2694371191,,,,,,
779175673264902144,,,,,,
1024651602,,,,,,
784084496098492416,,,,,,
2422213237,,,,,,
1325831870349774853,,,,,,
14799078,,,,,,
585642752,,,,,,
1159201483818016768,,,,,,
2504419224,,,,,,
1045360120987701248,,,,,,
334950457,,,,,,
2577520962,,,,,,
3975895221,,,,,,
2925918698,,,,,,
35110833,,,,,,
2648719520,,,,,,
1239205219,,,,,,
956413706,,,,,,
564595030,,,,,,
259891348,,,,,,
2782607926,,,,,,
18100559,,,,,,
380000703,,,,,,
541399126,,,,,,
814266428,,,,,,
33002327,,,,,,
796457850629279744,,,,,,
1255110499253071872,,,,,,
1300619672916824065,,,,,,
20382860,,,,,,
753796738322931712,,,,,,
35835586,,,,,,
3013054279,,,,,,
22565926,,,,,,
756913038,,,,,,
17174791,,,,,,
1431297071546617857,,,,,,
1295456970049118208,,,,,,
506923082,,,,,,
2903125497,,,,,,
3127733541,,,,,,
2561429863,,,,,,
1172868023734218756,,,,,,
1327928839847219201,,,,,,
975146167746121731,,,,,,
1370830299072987139,,,,,,
1198941983462612993,,,,,,
288535758,,,,,,
282378768,,,,,,
961678255450357760,,,,,,
249196138,,,,,,
1276982464217579521,,,,,,
4837110317,,,,,,
2808077842,,,,,,
703676670,,,,,,
268292892,,,,,,
16668042,,,,,,
275164696,,,,,,
91443885,,,,,,
17247203,,,,,,
2345872214,,,,,,
1109593590005723138,,,,,,
351686967,,,,,,
2912533259,,,,,,
1452154190,,,,,,
1380868982044037131,,,,,,
1107193328,,,,,,
2179048830,,,,,,
917368679951667201,,,,,,
22485207,,,,,,
2606160644,,,,,,
1380117048936722432,,,,,,
283757448,,,,,,
1454928205,,,,,,
107886768,,,,,,
1294589571942973440,,,,,,
1309005693446492162,,,,,,
39759112,,,,,,
2786453723,,,,,,
24779591,,,,,,
22176387,,,,,,
829515153771208706,,,,,,
1430455294086193157,,,,,,
27180434,,,,,,
1235985277002248194,,,,,,
139195722,,,,,,
292006029,,,,,,
1235284286468542464,,,,,,
500410246,,,,,,
1181242595269369858,,,,,,
59180910,,,,,,
811608002872614912,,,,,,
39669972,,,,,,
983875620194013184,,,,,,
604050321,,,,,,
1262185260,,,,,,
2555150671,,,,,,
798578408489963524,,,,,,
4499430739,,,,,,
1187413831666065409,,,,,,
2997232612,,,,,,
836634384153395200,,,,,,
100684583,,,,,,
846461799037751296,,,,,,
1290284954635640833,,,,,,
15232412,,,,,,
786961690227187712,,,,,,
1408304479238197249,,,,,,
1409943583059288067,,,,,,
1431077072,,,,,,
1268920229268058117,,,,,,
1033730023,,,,,,
817191720798408705,,,,,,
1544098346,,,,,,
823056541729296384,,,,,,
724550787909750784,,,,,,
235355769,,,,,,
184861330,,,,,,
380451775,,,,,,
3400282468,,,,,,
3087236264,,,,,,
286499066,,,,,,
1109405647366426624,,,,,,
3303605923,,,,,,
3044668917,,,,,,
43545377,,,,,,
30435678,,,,,,
187305568,,,,,,
873546626937217025,,,,,,
2586301754,,,,,,
919548186590621696,,,,,,
273465530,,,,,,
38520056,,,,,,
532798356,,,,,,
1105991099363975168,,,,,,
1417165501009043475,,,,,,
2434858356,,,,,,
276243604,,,,,,
629743388,,,,,,
910319333091561472,,,,,,
560707426,,,,,,
1693965810,,,,,,
734791975,,,,,,
3313737115,,,,,,
404672308,,,,,,
816117506918125568,,,,,,
914740242233610240,,,,,,
3733430840,,,,,,
220443154,,,,,,
3347624260,,,,,,
852919543630573569,,,,,,
1417920499464687623,,,,,,
3146363237,,,,,,
1434279894867918850,,,,,,
1217988048744525824,,,,,,
1111290178616942593,,,,,,
16397147,,,,,,
250723217,,,,,,
91609985,,,,,,
2263886570,,,,,,
44246788,,,,,,
245402364,,,,,,
769618880440348672,,,,,,
4911659729,,,,,,
2750711313,,,,,,
2894112638,,,,,,
1111722100115546117,,,,,,
4769128609,,,,,,
3222365568,,,,,,
1181986921079287809,,,,,,
18947782,,,,,,
24890412,,,,,,
74787035,,,,,,
2298494857,,,,,,
459900383,,,,,,
433586429,,,,,,
429404649,,,,,,
1247345659130392578,,,,,,
40121934,,,,,,
3303970222,,,,,,
16116073,,,,,,
1183544021626621953,,,,,,
1410382725643751431,,,,,,
596748570,,,,,,
1112858774992171010,,,,,,
2155133512,,,,,,
1416583524572975104,,,,,,
1006347590831464448,,,,,,
1333823591381676035,,,,,,
772669356,,,,,,
1437229574694346753,,,,,,
1268868582,,,,,,
463489747,,,,,,
336152251,,,,,,
16397838,,,,,,
1079374636608114689,,,,,,
12688692,,,,,,
1046415516477390850,,,,,,
3933221235,,,,,,
58727461,,,,,,
421151200,,,,,,
23604785,,,,,,
89760824,,,,,,
127134078,,,,,,
198471885,,,,,,
20523517,,,,,,
71049747,,,,,,
1068172989651390464,,,,,,
71283410,,,,,,
312759403,,,,,,
1177376595029450754,,,,,,
325928151,,,,,,
716501756,,,,,,
19203412,,,,,,
1447500974,,,,,,
472515859,,,,,,
971536182969384960,,,,,,
404349157,,,,,,
2960425510,,,,,,
2810340435,,,,,,
2525412733,,,,,,
1457593346,,,,,,
885066831278604290,,,,,,
820446669720276992,,,,,,
824825637676294144,,,,,,
156821005,,,,,,
1326332447013953537,,,,,,
1080999330461343744,,,,,,
788018802869100550,,,,,,
1013502080076664832,,,,,,
266580278,,,,,,
1358458046226202624,,,,,,
870459348094517249,,,,,,
