id,community
1142048265346715649,1
24805185,1
1092960066,1
461741892,1
2418409292,1
3409346380,1
14991184,1
366968661,1
44416854,1
14221144,1
486317915,1
22531935,1
1337551744457469952,1
1027307702047961088,1
1020156666204090368,1
992390491105882112,1
887699281557286912,1
816308397360508928,1
301703012,1
26840937,1
514482028,1
19607412,1
1067386991250206721,1
70315912,1
47452040,1
4516921234,1
150699925,1
290312086,1
1854934933,1
37044121,1
4148412316,1
386072477,1
374300583,1
29917096,1
273727399,1
248065960,1
2620272561,1
145878023,1
17874869,1
106512310,1
3250066182,1
547671992,1
61542328,1
2434162616,1
715046844,1
2861825981,1
838098877,1
17174462,1
20750271,1
33562561,1
3289694144,1
151547845,1
1357200256618795008,1
552394700,1
211564038,1
124878802,1
2589728724,1
37552089,1
2414854116,1
2762829798,1
58261480,1
52350953,1
2440810478,1
416468980,1
28737527,1
247836666,1
285806588,1
240795645,1
1441448795921952768,2
1314568089300873216,2
1235422076082589696,2
1008103433822351360,2
1214027006242742273,2
890560416526594048,2
1330675961839443973,2
801218452618956800,2
769165632738762752,2
712792479729192960,2
1444061901172854786,2
1441961640459599874,2
1419489038747070467,2
1435257575482740741,2
1440809899500335110,2
1438876255202406406,2
1427768108614291465,2
1295377965438644235,2
1442893993935716361,2
1434643524495020043,2
1445751022526160908,2
68670486,2
1258133514421239813,2
359672860,2
1186136760981454854,2
469747759,2
138710067,2
14100537,2
366785595,2
603011131,2
3058888765,2
915968072,2
1833674827,2
454774863,2
162924629,2
2476755039,2
42894434,2
1055536236,2
4803873902,2
3236492411,2
1147245556651233280,2
1271115442573185024,2
710270422290403328,2
967241034873933824,2
901618905076174848,2
980817985668550656,2
1434265814325202944,2
1325249450793701376,2
1213189717425917953,2
744660163873771520,2
1393039117110317058,2
820656479812227073,2
2873956499,2
1430260512688902150,2
136332449,2
432114850,2
969744550955749383,2
45976740,2
75984040,2
2291354802,2
2397398196,2
53694666,2
227849419,2
51384524,2
1575198925,2
2493753559,2
95577307,2
586195164,2
751054068974575616,2
1366925295291424768,2
392380645,2
1925354744,2
544080126,2
1151641780267261952,2
957106791753555968,2
1309179346565898241,2
1356073687691141121,2
1119464753318043649,2
1334205408110551042,2
1388650232100134915,2
1446289055935864836,2
2468436247,2
1413321993470943237,2
1559780652,2
24574252,2
1429982282891239433,2
1440690378533838857,2
182072629,2
26089782,2
1263514760584167424,2
1166000110586626048,2
4866566489,2
1183078912265355265,2
26071396,2
1301995158485958656,2
35107179,2
36988268,2
46232947,2
778842486,2
1173239638116446208,2
1136065885456740352,2
976345683681619968,2
1027229536902098944,2
1087134051914395648,2
1352351686778630145,2
1252767510983737344,2
982472677775454209,2
763168867371843584,2
1375883715776294914,2
1370402422062002179,2
3078011282,2
1347691972358778885,2
2231471516,2
1097694473952342022,2
2286750115,2
415532452,2
2316626342,2
1357001901229899777,2
43948485,2
124839366,2
2838327755,2
3418588623,2
2305422800,2
392132054,2
1342962255248424961,2
1099811037975642112,2
807034969902252032,2
102491634,2
1195026680609292288,2
1172475064870027264,2
884527637569323009,2
1388801354244702209,2
957190068594130946,2
724114092672335874,2
1313732971061362690,2
1727398412,2
1336660494,2
320919057,2
990301302264479749,2
772948513,2
1388988366247575559,2
2209473078,2
82679357,2
552725069,2
952759886,2
2938869339,2
242885214,2
451989089,2
98767459,2
2812908133,2
1002002024,2
293745266,2
257699447,2
29823611,2
1445437990940004352,2
1352707350784659456,2
1243574020802367488,2
1166799265806503936,2
1417352097150816256,2
880913594531139584,2
958204773282533376,2
1326022742286749696,2
1184298786329448448,2
1443468994107822081,2
1194794785762004993,2
1071298949837770753,2
918919026344120321,2
1077731978,2
969376788525830146,2
1391981080945643523,2
1069754111078354948,2
2273880732,2
854065048683204615,2
3333795492,2
101915304,2
726025903,2
2218371769,2
207703739,2
375764669,2
590735039,2
1184882383,2
623936216,2
26577630,2
885818088,2
24181491,2
714569357267853312,2
791076864,2
1427996716138127360,2
1353486048618274816,2
1215379886887428096,2
1117485007944048640,2
1099109729308008448,2
838196271571591168,2
1136772811656126464,2
1331773252792770560,2
1302114263771668481,2
941115769429024769,2
1183316407104266241,2
334954251,2
373580557,2
1243723946660421637,2
1354230346586447877,2
121949981,2
1116360718687690758,2
236055343,2
37813045,2
412499776,2
64123717,2
1297264458,2
3107597132,2
2931943245,2
1375862610,2
322090834,2
262522708,2
87297879,2
2793008984,2
18420573,2
1072189285,2
266048357,2
18386792,2
2902344555,2
24978284,2
142107502,2
564257648,2
263750524,2
27320189,2
825518936733085696,2
928451444633563136,2
753394222267527168,2
1260291453973983232,2
366074756,2
1580475270,2
1074149416699719681,2
1389555148318404610,2
1911858061,2
474883984,2
369653658,2
339780511,2
317823907,2
2198792101,2
1454880680,2
32691118,2
980237238,2
961162177,2
43199433,2
1335377050878676992,2
3308781515,2
534591437,2
19135439,2
3109560272,2
2849064914,2
178544594,2
270307297,2
3295839203,2
120187876,2
1325519307359490048,2
1601907697,2
29721598,2
1314819918328729600,3
1335613030852386817,3
1223265601147342848,3
1200932043544117248,3
1264568784318345218,3
1128406689802276865,3
1055170328442224641,3
978673214283853825,3
827222807121637377,3
1047167241119326211,3
1337935917298962434,3
1413908511461945350,3
1378797390275182600,3
1214936644077457413,3
1560811022,3
1142940366678761478,3
245502476,3
1384165113205198860,3
3449275407,3
1379806189840662531,3
305361426,3
3818334741,3
2198725662,3
1920257570,3
1242152485,3
3164387878,3
1138228267,3
183758895,3
352386097,3
89155640,3
2432396348,3
279679549,3
188240446,3
4329525312,3
4445748801,3
22810177,3
417837124,3
165793361,3
75126870,3
37008984,3
43697249,3
33189473,3
574493803,3
1547244656,3
2176628336,3
18469492,3
1346268799,3
2802164864,3
1342413157214523392,3
1232042252102488064,3
1004351103197220864,3
984004551937314816,3
843609207215656960,3
1168009774086131713,3
164317823,3
1419532378364514304,3
712039917493342209,3
1394748564006490113,3
1007090293567557634,3
21576841,3
1408273203273912322,3
18686095,3
1305987513669029891,3
1167062654436937731,3
221938834,3
1010301803064446980,3
108689047,3
74517659,3
62311579,3
66324129,3
24556195,3
1671821988,3
248202917,3
266745516,3
1573512366,3
3193936051,3
43963061,3
2546554567,3
70240459,3
45932749,3
619612365,3
366842064,3
2678629590,3
17168602,3
14248154,3
325805788,3
2321539819,3
2705668844,3
169164525,3
3755616497,3
423368954,3
1606592767,3
1205769293939515392,3
742650306635276288,3
964276467143122944,3
50326275,3
973185782142918656,3
124851971,3
873360193404379137,3
825703091915874305,3
946223069294501889,3
718507682655838208,3
1408148208442908673,3
1392453820702154754,3
1411387510282985473,3
627012374,3
513412890,3
494311195,3
1419262698341113861,3
30247200,3
42252577,3
17136419,3
134179622,3
17969963,3
2237957942,3
1140532022,3
39580472,3
2400813884,3
884681534,3
18367304,3
1483945802,3
387828045,3
2384404819,3
15608660,3
1004328078087110656,3
2409753944,3
44208473,3
246574430,3
109608296,3
254240108,3
972596838414008320,3
48475006,3
1258426125296054272,3
701911546142683136,3
1200093889790717952,3
938848632383483904,3
1042855112195026944,3
1209442605190328321,3
825060844845281281,3
17954186,3
999621483755286530,3
896411018,3
25397132,3
982266768,3
297968019,3
1360345646826483717,3
19088288,3
24019364,3
759764062343430144,3
218213287,3
109341612,3
1904648114,3
4550138292,3
28407736,3
420536762,3
350499770,3
102629820,3
461601213,3
218952640,3
32485826,3
1375778762,3
52734415,3
418786259,3
3677313497,3
4746198495,3
40790499,3
140883428,3
1595968483,3
1663608300,3
21410801,3
3355188729,3
20005887,3
1078044289454747648,4
1050768633901830144,4
1295324830385033217,4
1356805510272602112,4
1390761848388128769,4
734960661034192896,4
1300576864201654273,4
963792240232488961,4
987353199324545024,4
1293668417694658560,4
1360649418756661252,4
992491782,4
93002504,4
373568525,4
1410085651484139521,4
1216332119330283521,4
1192177482386030595,4
1526412817,4
1235940106894270466,4
1423712651515863042,4
171799828,4
19167768,4
2712360985,4
17760794,4
20631069,4
4114137119,4
22510887,4
2732697128,4
1308716038624698376,4
478862123,4
257564460,4
163562545,4
1596601651,4
1077846842,4
49151546,4
4843235387,4
4101062721,4
104902472,4
606767435,4
1393083174742204416,4
1363381777377599488,4
2998790739,4
1687073880,4
553998680,4
259464538,4
495264856,4
1040094300,4
14755165,4
854615934383902720,4
404934235,4
940638528173731840,4
843861606,4
1367155660933136384,4
975016297,4
1400022122,4
144492649,4
22954858,4
41937774,4
52445295,4
3438896243,4
42976628,4
2584515956,4
2558715765,4
54284151,4
16034167,4
467628409,4
312114812,4
3299711869,4
119579005,4
2687762558,4
1220006182166786048,4
175404674,4
1191655030115446784,4
1162237215272947712,4
1332558873564049408,4
126713478,4
829015371034349569,4
2468936072,4
1241830895226507264,4
2181315722,4
245564555,4
1393717345466699778,4
55926412,4
4716485265,4
2582892690,4
3371630740,4
512801172,4
490106261,4
1311033900140032005,4
407037083,4
41387164,4
74280862,4
151575714,4
761443236,4
1379963122623131655,4
243256743,4
3884327592,4
1399791038730997768,4
3253558953,4
2351183016,4
135477166,4
22830767,4
1548962478,4
1163109818,4
1024635324,4
76989377,4
145749446,4
802717564640100352,4
570693830,4
17685450,4
1628316366,4
1478599632,4
30059731,4
111360724,4
145510868,4
575497430,4
59794389,4
571740889,4
24157665,4
27910630,4
1275984013841367040,4
94176238,4
2823836399,4
1071033074,4
2253883890,4
12095732,4
112705523,4
244102909,4
2890334974,4
1329357303598829568,5
1294575938416582656,5
1294079777809326080,5
1338721956980518915,5
1159374279525445632,5
1128812276440604672,5
1127955952035143680,5
905924010625478656,5
1029043231063986177,5
1032769682493726722,5
769802145726132224,5
1272143366541672455,5
1102968375284776965,5
1093817585664253957,5
822118904109604866,5
1316001223628251138,5
851116446881116162,5
1442049623657365507,5
385811349,5
1367461237081186308,5
286888215,5
1486577563,5
1431289619656630272,5
3818989217,5
59916705,5
2925603492,5
236972328,5
984898986,5
351009963,5
1661182770,5
1420164577430491137,5
1422633609844781057,5
723994819,5
15333188,5
374141509,5
747878978866843648,5
1326231769411162112,5
1356317747098095616,5
534653770,5
27069390,5
352410832,5
281348304,5
121047636,5
4197757781,5
3192536917,5
332236550,5
19482452,5
4600725976,5
1224247639,5
978345458081943552,5
536103426,5
846078295,5
219613402,5
759090314967736320,5
2996830695,5
43745768,5
20139753,5
1295469846633881600,5
2212640239,5
2281484407,5
1271987860577517568,6
1058965681671028736,6
739845530612830208,6
817207955930001409,6
1363561650624733184,6
212468225,6
1364751078659477504,6
300638343,6
1942350667,6
150671052,6
3269322830,6
3302256527,6
1093876945,6
40246161,6
396106258,6
1252686295,6
2673432539,6
237594523,6
168123931,6
23601374,6
87632735,6
51852542,6
715244769,6
25333228,6
4492249646,6
2863551224,6
371288369,6
626984632,6
2287331581,6
321482430,6
35617919,6
730238024127283200,7
19922241,7
1087983274402766848,7
212580707,7
1354784313032769536,7
216382821,7
1420828539838947332,7
2249182471,7
1158630151,7
591145114,7
228949327,7
859701206,7
23095574,7
221404761,7
4140803386,7
275700827,7
883346252103950336,8
932338860440162306,8
1441888071922765827,8
216722788,8
356518889,8
186096843,8
41152373,8
111704438,8
2851817497,8
22665788,8
1003775348151119872,9
1349749864129728512,9
1441970605922742273,9
2272400485,9
340875627,9
1303760999200313356,9
19482317,9
489605585,9
15922687,9
772983193452572672,10
737275115432337409,10
1231231865467625475,10
1966611133,10
40029338,10
74919901,10
3249359738,10
1441060687,10
1417929933800751104,11
57127265,11
142731825,11
1447315781289750532,11
14262411,11
55823004,11
551583496,12
484406001,12
28462473,12
719181966436933632,12
1058808528,13
1497165457,13
3095461037,13
