id,communityid,Label,timeset,twittername,first name,last name,political affiliation,community
1069093860,2,,,,,,,NDP
274633701,2,,,,,,,NDP
1932563430,2,,,,,,,NDP
169268197,2,,,,,,,NDP
2432750568,2,,,,,,,NDP
1126462440,2,,,,,,,NDP
67793897,2,,,,,,,NDP
602903529,2,,,,,,,NDP
2291905512,2,,,,,,,NDP
239096810,2,,,,,,,NDP
17929195,2,,,,,,,NDP
17388526,2,,,,,,,NDP
34182134,2,,,,,,,NDP
3237884919,2,,,,,,,NDP
206296054,2,,,,,,,NDP
15782904,2,,,,,,,NDP
766377865520775168,2,,,,,,,NDP
64099329,2,,,,,,,NDP
842121813278752768,2,,,,,,,NDP
844452866,2,,,,,,,NDP
740981264740679681,2,,,,,,,NDP
1380673186505850881,2,,,,,,,NDP
1364756283186905089,2,,,,,,,NDP
2209641480,2,,,,,,,NDP
1379486103707746306,2,,,,,,,NDP
730826158258946050,2,,,,,,,NDP
590165011,2,,,,,,,NDP
1382405059670081540,2,,,,,,,NDP
1040503837,2,,,,,,,NDP
2300474413,2,,,,,,,NDP
428602423,2,,,,,,,NDP
15012924,2,,,,,,,NDP
14079041,2,,,,,,Activist Organization,NDP
26498121,2,,,,,,,NDP
205091914,2,,,,,,,NDP
3254400099,2,,,,,,,NDP
38720614,2,,,,,,,NDP
20395112,2,,,,,,,NDP
1126832561622323200,2,,,,,,,NDP
71464042,2,,,,,,,NDP
343626865,2,,,,,,,NDP
1238447220,2,,,,,,,NDP
3289453684,2,,,,,,,NDP
803502925209178112,2,,,,,,,NDP
705167144078577664,2,,,,,,,NDP
875672733752987649,2,,,,,,,NDP
779175673264902144,2,,,,,,,NDP
342168708,2,,,,,,,NDP
1142048265346715649,2,,,,,,,NDP
770683230223634433,2,,,,,,,NDP
204846220,2,,,,,,,NDP
575698060,2,,,,,,,NDP
880997516,2,,,,,,,NDP
35476624,2,,,,,,,NDP
570078368,2,,,,,,,NDP
193721508,2,,,,,,,NDP
366171300,2,,,,,,,NDP
2814653607,2,,,,,,,NDP
823096488,2,,,,,,,NDP
3492639915,2,,,,,,,NDP
24573102,2,,,,,,,NDP
252073146,2,,,,,,,NDP
1687712964,2,,,,,,,NDP
74937543,2,,,,,,,NDP
271504586,2,,,,,,,NDP
3676427473,2,,,,,,,NDP
380327126,2,,,,,,,NDP
498423001,2,,,,,,,NDP
158414044,2,,,,,,,NDP
15480029,2,,,,,,,NDP
21951711,2,,,,,,Activist Organization,NDP
1176801,2,,,,,,,NDP
145757413,2,,,,,,,NDP
1025381606,2,,,,,,,NDP
591459578,2,,,,,,,NDP
267941120,2,,,,,,,NDP
1214940329427771392,2,,,,,,,NDP
1242970742347702272,2,,,,,,,NDP
1268920433086210048,2,,,,,,,NDP
1229442788623818752,2,,,,,,,NDP
709941422246330368,2,,,,,,,NDP
460592390,2,,,,,,,NDP
780111689626681344,2,,,,,,,NDP
1250609616192446466,2,,,,,,,NDP
3029210380,2,,,,,,,NDP
2988258574,2,,,,,,,NDP
1267810083389480963,2,,,,,,,NDP
840697793618550787,2,,,,,,,NDP
702598323958620163,2,,,,,,,NDP
1251332171211644931,2,,,,,,,NDP
1962931488,2,,,,,,,NDP
2262160692,2,,,,,,,NDP
3300693633,2,,,,,,,NDP
15275330,2,,,,,,,NDP
67278150,2,,,,,,,NDP
27497799,2,,,,,,,NDP
17569096,2,,,,,,,NDP
358143304,2,,,,,,,NDP
237720914,2,,,,,,,NDP
1511667030,2,,,,,,,NDP
8820062,2,,,,,,,NDP
1573418346,2,,,,,,,NDP
216438127,2,,,,,,,NDP
89609585,2,,,,,,,NDP
768559569891012608,2,,,,,,,NDP
776153719675072512,2,,,,,,,NDP
823265236916416512,2,,,,,,,NDP
755749623491244032,2,,,,,,,NDP
713570612841676800,2,,,,,,,NDP
771715827800342528,2,,,,,,,NDP
936473743387394048,2,,,,,,,NDP
3145151881,2,,,,,,,NDP
990157084560850944,2,,,,,,,NDP
20346252,2,,,,,,,NDP
2456090006,2,,,,,,,NDP
302593437,2,,,,,,,NDP
25703839,2,,,,,,,NDP
877347579180220417,2,,,,,,,NDP
354964895,2,,,,,,,NDP
523351475,2,,,,,,,NDP
77247925,2,,,,,,,NDP
1236439017433989122,2,,,,,,,NDP
1060751566657867776,2,,,,,,,NDP
16135612,2,,,,,,,NDP
322106815,2,,,,,,,NDP
2254247360,2,,,,,,,NDP
88036806,2,,,,,,,NDP
1197864396,2,,,,,,,NDP
119797208,2,,,,,,,NDP
1927067096,2,,,,,,,NDP
343627226,2,,,,,,,NDP
404256223,2,,,,,,,NDP
246380006,2,,,,,,,NDP
76264942,2,,,,,,,NDP
247412217,2,,,,,,Activist Organization,NDP
624883194,2,,,,,,,NDP
19478009,2,,,,,,,NDP
29545977,2,,,,,,Activist Organization,NDP
153515520,2,,,,,,,NDP
1184184022177595392,2,,,,,,,NDP
1185990712132812800,2,,,,,,,NDP
1120673221236408320,2,,,,,,,NDP
719557076599619584,2,,,,,,,NDP
1128366660128260097,2,,,,,,,NDP
1204829532529803265,2,,,,,,,NDP
1088791968451313665,2,,,,,,,NDP
1076249609125675010,2,,,,,,,NDP
1177657984220053506,2,,,,,,,NDP
440923660,2,,,,,,,NDP
190010892,2,,,,,,,NDP
146093582,2,,,,,,,NDP
1511003670,2,,,,,,,NDP
436737559,2,,,,,,,NDP
273683993,2,,,,,,,NDP
122525211,2,,,,,,,NDP
2171336220,2,,,,,,,NDP
2502596130,2,,,,,,,NDP
874599972,2,,,,,,,NDP
9917992,2,,,,,,,NDP
1205581352,2,,,,,,,NDP
169670184,2,,,,,,,NDP
57759275,2,,,,,,,NDP
165942840,2,,,,,,,NDP
560903736,2,,,,,,,NDP
909852173479104512,2,,,,,,,NDP
524785211,2,,,,,,,NDP
1618990652,2,,,,,,,NDP
1129796857352343552,2,,,,,,,NDP
1089918530,2,,,,,,,NDP
38221378,2,,,,,,,NDP
2655180373,2,,,,,,,NDP
393713239,2,,,,,,,NDP
7312992,2,,,,,,,NDP
14177893,2,,,,,,,NDP
549598823,2,,,,,,,NDP
414275183,2,,,,,,,NDP
2400409201,2,,,,,,,NDP
4308416115,2,,,,,,,NDP
351155835,2,,,,,,,NDP
1395062400,2,,,,,,,NDP
1045360120987701248,2,,,,,,,NDP
1022679197976678400,2,,,,,,,NDP
1157395568135557120,2,,,,,,,NDP
1240478580510871552,2,,,,,,,NDP
1317998036132352000,2,,,,,,,NDP
960624707820113920,2,,,,,,,NDP
1279605491270733824,2,,,,,,,NDP
1262878353431777280,2,,,,,,,NDP
1067154574278971392,2,,,,,,,NDP
726839398373838848,2,,,,,,,NDP
1204430581410353154,2,,,,,,,NDP
1068193791511678977,2,,,,,,,NDP
97121931,2,,,,,,,NDP
68966030,2,,,,,,,NDP
2430047892,2,,,,,,,NDP
2828187289,2,,,,,,,NDP
1156602559378804741,2,,,,,,,NDP
135624348,2,,,,,,,NDP
830585528961495040,2,,,,,,,NDP
823680319274381312,2,,,,,,,NDP
1335769353124343808,2,,,,,,,NDP
15300266,2,,,,,,,NDP
118429360,2,,,,,,,NDP
1421932208,2,,,,,,,NDP
248911548,2,,,,,,,NDP
220518078,2,,,,,,,NDP
47781573,2,,,,,,,NDP
270423756,2,,,,,,,NDP
27817680,2,,,,,,,NDP
491779798,2,,,,,,,NDP
310425304,2,,,,,,,NDP
2439108320,2,,,,,,,NDP
703436516,2,,,,,,,NDP
389936872,2,,,,,,,NDP
1281660648,2,,,,,,,NDP
21108458,2,,,,,,,NDP
2201466604,2,,,,,,,NDP
1615902452,2,,,,,,,NDP
3313678069,2,,,,,,,NDP
1041561337,2,,,,,,,NDP
1171471512085389312,2,,,,,,,NDP
1346332104234295296,2,,,,,,,NDP
1170096714155483136,2,,,,,,,NDP
1126848839594467328,2,,,,,,,NDP
1160029264022003712,2,,,,,,,NDP
2414991108,2,,,,,,,NDP
1051514280749752321,2,,,,,,,NDP
959432437754421249,2,,,,,,,NDP
1122706063466356737,2,,,,,,,NDP
1232835905616011264,2,,,,,,,NDP
98588419,2,,,,,,,NDP
1143424329264324609,2,,,,,,,NDP
1232471924145577985,2,,,,,,,NDP
1016486686958739457,2,,,,,,,NDP
992724265609912321,2,,,,,,,NDP
2248922893,2,,,,,,,NDP
78403337,2,,,,,,,NDP
1337783599446286338,2,,,,,,,NDP
2912843536,2,,,,,,,NDP
15619857,2,,,,,,,NDP
518010642,2,,,,,,,NDP
1345473368494104580,2,,,,,,,NDP
66852639,2,,,,,,,NDP
3133994786,2,,,,,,,NDP
2167166754,2,,,,,,,NDP
1077139237,2,,,,,,,NDP
139261738,2,,,,,,,NDP
242063148,2,,,,,,,NDP
1174774009361260553,2,,,,,,,NDP
18519855,2,,,,,,,NDP
160429871,2,,,,,,,NDP
10155832,2,,,,,,,NDP
217610069,2,,,,,,,NDP
94885717,2,,,,,,,NDP
240908125,2,,,,,,,NDP
373667686,2,,,,,,,NDP
1438300010,2,,,,,,,NDP
19773291,2,,,,,,,NDP
96450418,2,,,,,,,NDP
2694371191,2,,,,,,,NDP
416470909,2,,,,,,,NDP
224737149,2,,,,,,,NDP
407943040,2,,,,,,,NDP
1024397417423106048,2,,,,,,,NDP
1373493122,2,,,,,,,NDP
999320625117196288,2,,,,,,,NDP
14415745,2,,,,,,,NDP
1097531188338552832,2,,,,,,,NDP
1017842910740410368,2,,,,,,,NDP
986519394997039104,2,,,,,,,NDP
975519759105060864,2,,,,,,,NDP
1109141736972939264,2,,,,,,,NDP
1021070140463443968,2,,,,,,,NDP
1057723606027792385,2,,,,,,,NDP
1004371050216353793,2,,,,,,,NDP
1182947209,2,,,,,,,NDP
1050404170195333121,2,,,,,,,NDP
1110790944821932034,2,,,,,,,NDP
1232369847134121986,2,,,,,,,NDP
1308040042724519939,2,,,,,,,NDP
1251380029428133891,2,,,,,,,NDP
17536922,2,,,,,,,NDP
138418077,2,,,,,,,NDP
579614622,2,,,,,,,NDP
1670649775,2,,,,,,,NDP
263288756,2,,,,,,,NDP
3625686975,2,,,,,,,NDP
1171683272,2,,,,,,,NDP
24459208,2,,,,,,,NDP
17799117,2,,,,,,,NDP
16422863,2,,,,,,,NDP
155629527,2,,,,,,,NDP
24459228,2,,,,,,,NDP
214530013,2,,,,,,,NDP
3290159069,2,,,,,,,NDP
78084063,2,,,,,,,NDP
21632994,2,,,,,,,NDP
262436837,2,,,,,,,NDP
249386982,2,,,,,,,NDP
154433522,2,,,,,,,NDP
174544891,2,,,,,,,NDP
824281652423753728,2,,,,,,,NDP
1361500715659755520,2,,,,,,,NDP
854874115,2,,,,,,,NDP
1382439377406722048,2,,,,,,,NDP
61888526,2,,,,,,,NDP
17823761,2,,,MatthewGreenNDP,Matthew,Green,NDP,NDP
1352358388638875652,2,,,,,,,NDP
3148281878,2,,,,,,,NDP
821066393143672836,2,,,,,,,NDP
587733016,2,,,,,,,NDP
24819740,2,,,,,,,NDP
12933152,2,,,,,,,NDP
2253903906,2,,,,,,,NDP
866416675,2,,,,,,,NDP
15702055,2,,,,,,,NDP
25393191,2,,,,,,,NDP
461027370,2,,,,,,,NDP
3112228915,2,,,,,,,NDP
291862583,2,,,,,,,NDP
216266808,2,,,,,,,NDP
62961725,2,,,,,,,NDP
2407372861,2,,,,,,,NDP
323950660,2,,,,,,,NDP
341866567,2,,,LoriIdlout,Lori,Idlout,NDP,NDP
4396636233,2,,,,,,,NDP
38287442,2,,,,,,,NDP
78641250,2,,,,,,,NDP
57661541,2,,,,,,,NDP
108460140,2,,,,,,,NDP
1338816625,2,,,,,,,NDP
3096516728,2,,,,,,,NDP
1368619130,2,,,,,,,NDP
1254832256,2,,,,,,,NDP
796243740293664768,2,,,,,,,NDP
1352713370772770816,2,,,,,,,NDP
1446920962671185920,2,,,,,,,NDP
1377425540,2,,,,,,,NDP
1412844122323357697,2,,,,,,,NDP
1375846488031432705,2,,,,,,,NDP
281811081,2,,,,,,,NDP
1418331827316527106,2,,,,,,,NDP
1444458812614709250,2,,,,,,,NDP
3305969806,2,,,,,,,NDP
3258511,2,,,,,,,NDP
1412826210057392131,2,,,,,,,NDP
547747984,2,,,,,,,NDP
3568294035,2,,,,,,,NDP
2251159700,2,,,,,,,NDP
582342806,2,,,,,,,NDP
3364419754,2,,,,,,,NDP
130857133,2,,,,,,,NDP
2436061363,2,,,,,,,NDP
2764314803,2,,,,,,,NDP
339433652,2,,,,,,,NDP
3975895221,2,,,,,,,NDP
546527413,2,,,,,,,NDP
1008888246640762880,2,,,,,,,NDP
1187944161464475648,2,,,,,,,NDP
45226179,2,,,,,,,NDP
106100935,2,,,,,,,NDP
38885578,2,,,,,,,NDP
42989776,2,,,,,,,NDP
16398559,2,,,,,,,NDP
2369738982,2,,,,,,,NDP
730780438269206528,2,,,,,,,NDP
1340517896854904832,2,,,,,,,NDP
1333030975681536000,2,,,,,,,NDP
272677124,2,,,,,,,NDP
745995126263193601,2,,,,,,,NDP
2730768648,2,,,,,,,NDP
67254536,2,,,,,,,NDP
2452510988,2,,,,,,,NDP
1445880242707570691,2,,,,,,,NDP
129849617,2,,,,,,,NDP
331864347,2,,,,,,,NDP
245651739,2,,,,,,,NDP
566196508,2,,,,,,,NDP
78706973,2,,,,,,,NDP
15677734,2,,,,,,,NDP
246667561,2,,,,,,,NDP
1378038493105037320,2,,,,,,,NDP
2525149488,2,,,,,,,NDP
232519990,2,,,,,,,NDP
14055736,2,,,,,,,NDP
3303438653,2,,,,,,,NDP
207657278,2,,,,,,,NDP
2577520962,2,,,,,,,NDP
169277762,2,,,,,,,NDP
1861048644,2,,,,,,,NDP
371939653,2,,,,,,,NDP
1214396742,2,,,,,,,NDP
980875592,2,,,,,,,NDP
343554388,2,,,,,,,NDP
34560347,2,,,,,,,NDP
22116705,2,,,,,,,NDP
2886941025,2,,,,,,,NDP
425318753,2,,,,,,,NDP
15497575,2,,,,,,,NDP
118937966,2,,,,,,,NDP
10475892,2,,,,,,,NDP
53754232,2,,,,,,,NDP
288495993,2,,,,,,,NDP
363862398,2,,,,,,,NDP
1005899772916477952,2,,,,,,,NDP
964446120402300928,2,,,,,,,NDP
978535635085504512,2,,,,,,,NDP
997651678554828800,2,,,,,,,NDP
40647043,2,,,,,,,NDP
976143225927839744,2,,,,,,,NDP
3053107588,2,,,,,,,NDP
39614857,2,,,,,,,NDP
250804618,2,,,,,,,NDP
247511435,2,,,,,,,NDP
751919973497384962,2,,,,,,,NDP
2590341517,2,,,,,,,NDP
768304022319083523,2,,,,,,,NDP
3310729620,2,,,,,,,NDP
1038301598,2,,,,,,,NDP
66820511,2,,,,,,,NDP
517126560,2,,,,,,,NDP
382409124,2,,,,,,,NDP
301144504,2,,,,,,,NDP
110754237,2,,,,,,,NDP
2812369343,2,,,,,,,NDP
421263812,2,,,,,,,NDP
2416130503,2,,,,,,,NDP
293403080,2,,,,,,,NDP
282728904,2,,,,,,,NDP
32733640,2,,,,,,,NDP
2361760201,2,,,,,,,NDP
526957006,2,,,,,,,NDP
374102478,2,,,,,,,NDP
1087961,2,,,,,,,NDP
560765411,2,,,,,,,NDP
133863908,2,,,,,,,NDP
53066212,2,,,,,,,NDP
123910630,2,,,,,,,NDP
2925918698,2,,,,,,,NDP
60971504,2,,,,,,,NDP
535820788,2,,,,,,,NDP
1308514806,2,,,,,,,NDP
1061613703588691968,2,,,,,,,NDP
1237226500413407232,2,,,,,,,NDP
838912397066846208,2,,,,,,,NDP
636262914,2,,,,,,,NDP
2797935107,2,,,,,,,NDP
1259345602980298753,2,,,,,,,NDP
820394508,2,,,,,,,NDP
15407637,2,,,,,,,NDP
1100740076844302341,2,,,,,,,NDP
119609883,2,,,,,,,NDP
494320156,2,,,,,,,NDP
3357096478,2,,,,,,,NDP
1253849257179824134,2,,,,,,,NDP
1594767902,2,,,,,,,NDP
220871206,2,,,,,,,NDP
252770855,2,,,,,,,NDP
596793900,2,,,,,,,NDP
89496127,2,,,,,,,NDP
1650588223,2,,,,,,,NDP
183016003,2,,,,,,,NDP
69712457,2,,,,,,,NDP
365132365,2,,,,,,,NDP
3213941327,2,,,,,,,NDP
561789525,2,,,,,,,NDP
15022678,2,,,,,,,NDP
103701079,2,,,,,,,NDP
139819609,2,,,,,,,NDP
884410857547059200,2,,,,,,,NDP
1343796672581816320,2,,,,,,,NDP
541129316,2,,,,,,,NDP
104585835,2,,,,,,,NDP
1222287419682279425,2,,,,,,,NDP
1258576501,2,,,,,,,NDP
36395646,2,,,,,,,NDP
23370368,2,,,,,,,NDP
1130348139607576576,2,,,,,,,NDP
1158232790934048768,2,,,,,,,NDP
1125841354716696576,2,,,,,,,NDP
2574056066,2,,,,,,,NDP
1426665402147360769,2,,,,,,,NDP
1365678726,2,,,,,,,NDP
771870952544096257,2,,,,,,,NDP
1385344932378923009,2,,,,,,,NDP
1398595872187830274,2,,,,,,,NDP
1399751079219253252,2,,,,,,,NDP
21166754,2,,,,,,,NDP
814078628,2,,,CanningsNDP,Richard,Cannings,NDP,NDP
51509931,2,,,,,,,NDP
41089713,2,,,,,,,NDP
63863473,2,,,,,,,NDP
2885769910,2,,,,,,,NDP
266855812,2,,,r_garrison,Randall,Garrison,NDP,NDP
1260770767123312640,2,,,,,,,NDP
1034903210547277824,2,,,,,,,NDP
1095219121447301120,2,,,,,,,NDP
929856990934790144,2,,,,,,,NDP
34478789,2,,,,,,,NDP
1427351911410257934,2,,,,,,,NDP
3372677836,2,,,,,,,NDP
2439928526,2,,,,,,,NDP
1116067546778628097,2,,,,,,,NDP
995530035892121601,2,,,,,,,NDP
100874975,2,,,,,,,NDP
1241938664,2,,,,,,,NDP
31513326,2,,,,,,,NDP
305945328,2,,,,,,,NDP
19602163,2,,,,,,,NDP
4018846452,2,,,,,,,NDP
21084919,2,,,,,,,NDP
38042361,2,,,,,,,NDP
222386937,2,,,,,,,NDP
750275313846935552,2,,,,,,,NDP
1227766472921014272,2,,,,,,,NDP
1251137320289525760,2,,,,,,,NDP
1162020975187288064,2,,,,,,,NDP
1185972487538040832,2,,,,,,,NDP
1350484767255519233,2,,,,,,,NDP
1292608204845834241,2,,,,,,,NDP
56212232,2,,,,,,,NDP
1193458951976869888,2,,,,,,,NDP
785448020628430849,2,,,,,,,NDP
75160326,2,,,,,,,NDP
1136294664,2,,,,,,,NDP
1252976493971595265,2,,,,,,,NDP
1337648276733124610,2,,,,,,,NDP
1283460034182209537,2,,,,,,,NDP
1296424847149588483,2,,,,,,,NDP
2194496264,2,,,,,,,NDP
785226400223682563,2,,,,,,,NDP
32611097,2,,,,,,,NDP
1356397585179828229,2,,,,,,,NDP
1281041511782768646,2,,,,,,,NDP
360214917,2,,,,,,,NDP
30268206,2,,,,,,,NDP
35863342,2,,,,,,Activist Organization,NDP
32602930,2,,,,,,,NDP
4767685428,2,,,,,,,NDP
155777848,2,,,,,,,NDP
2278652731,2,,,,,,,NDP
2871728962,2,,,,,,,NDP
766360387,2,,,,,,,NDP
2334251844,2,,,,,,,NDP
4752522058,2,,,,,,,NDP
2395405134,2,,,,,,,NDP
2813664079,2,,,,,,,NDP
3069762388,2,,,,,,,NDP
1051556700,2,,,,,,,NDP
23657309,2,,,,,,,NDP
16399202,2,,,,,,,NDP
499317612,2,,,,,,,NDP
247487340,2,,,,,,,NDP
1894669172,2,,,,,,,NDP
40729467,2,,,,,,,NDP
1612782462,2,,,,,,,NDP
1317417438640697344,2,,,,,,,NDP
475298690,2,,,,,,Activist Organization,NDP
148618115,2,,,,,,,NDP
112548739,2,,,,,,,NDP
1373435309782822912,2,,,,,,,NDP
1311896805920043009,2,,,,,,,NDP
1386140085058367489,2,,,,,,,NDP
1257715438336700417,2,,,,,,,NDP
1383581104473468929,2,,,,,,,NDP
1351940525633400834,2,,,,,,,NDP
1414982991059709954,2,,,,,,,NDP
2912385932,2,,,,,,,NDP
38853517,2,,,,,,,NDP
3007830927,2,,,,,,,NDP
1389700907697270787,2,,,,,,,NDP
1403442826034114564,2,,,,,,,NDP
15023001,2,,,,,,,NDP
1266371396847890439,2,,,,,,,NDP
18537391,2,,,,,,,NDP
1314208704,2,,,,,,,NDP
2184015885,2,,,,,,,NDP
178674627,2,,,,,,,NDP
21986256,2,,,,,,,NDP
1611758551,2,,,,,,,NDP
132512731,2,,,,,,,NDP
521255914,2,,,,,,,NDP
276585456,2,,,,,,,NDP
2275007473,2,,,,,,,NDP
18463733,2,,,,,,,NDP
385235958,2,,,,,,,NDP
1338252288,2,,,,,,,NDP
784084496098492416,2,,,,,,,NDP
871793301132902400,2,,,,,,,NDP
1286866100328824832,2,,,,,,,NDP
1085244786897027072,2,,,,,,,NDP
1240872856508137472,2,,,,,,,NDP
815428708144218112,2,,,,,,,NDP
889661863100907520,2,,,,,,,NDP
1299879120332095489,2,,,,,,,NDP
1240213307908390912,2,,,,,,,NDP
873624924711256064,2,,,,,,,NDP
4024032261,2,,,,,,,NDP
446471174,2,,,,,,,NDP
1249884071750238210,2,,,,,,,NDP
903284632069832707,2,,,,,,,NDP
199531539,2,,,,,,,NDP
70499348,2,,,,,,,NDP
1297575021578256388,2,,,,,,,NDP
427818013,2,,,,,,,NDP
16301087,2,,,,,,,NDP
54426656,2,,,,,,,NDP
2586530690,2,,,,,,,NDP
16170023,2,,,,,,,NDP
741563432,2,,,,,,,NDP
471366697,2,,,,,,,NDP
729232479840800768,2,,,,,,,NDP
727212809948401664,2,,,,,,,NDP
979827806023618560,2,,,,,,,NDP
535452718,2,,,,,,,NDP
362454062,2,,,,,,,NDP
363666493,2,,,,,,,NDP
1242522201770856449,2,,,,,,,NDP
17300548,2,,,,,,,NDP
2548489298,2,,,,,,,NDP
299228245,2,,,,,,,NDP
214875221,2,,,,,,,NDP
17005655,2,,,,,,,NDP
1243221104560345090,2,,,,,,,NDP
3137846370,2,,,,,,,NDP
296549487,2,,,,,,,NDP
15219830,2,,,,,,,NDP
495918203,2,,,,,,,NDP
61529217,2,,,,,,,NDP
1329430334195208192,2,,,,,,,NDP
1404590411847405568,2,,,,,,,NDP
70065285,2,,,,,,,NDP
1364261390614106113,2,,,,,,,NDP
1365798226717151233,2,,,,,,,NDP
396745864,2,,,,,,,NDP
9575562,2,,,,,,,NDP
169237647,2,,,,,,,NDP
487857297,2,,,,,,,NDP
3428064406,2,,,,,,,NDP
469671065,2,,,,,,,NDP
18308257,2,,,,,,,NDP
400071841,2,,,,,,,NDP
3127835814,2,,,,,,,NDP
1441410998355726344,2,,,,,,,NDP
59686058,2,,,,,,Activist Organization,NDP
182230187,2,,,,,,,NDP
1329086628397158409,2,,,,,,,NDP
56556726,2,,,,,,,NDP
2592210108,2,,,,,,,NDP
1447951549,2,,,,,,,NDP
289864894,2,,,,,,,NDP
18390213,2,,,,,,,NDP
442162382,2,,,,,,,NDP
2761710808,2,,,,,,,NDP
900412752832978944,2,,,,,,,NDP
1239692519094575104,2,,,,,,,NDP
1173083481536159744,2,,,,,,,NDP
1229474724142604288,2,,,,,,,NDP
853722212741898240,2,,,,,,,NDP
177347829,2,,,,,,Activist Organization,NDP
1255927911045095425,2,,,,,,,NDP
10755322,2,,,,,,,NDP
479862010,2,,,,,,,NDP
911264470210682880,2,,,,,,,NDP
1047194401011900416,2,,,,,,,NDP
1168589910825213952,2,,,,,,,NDP
1180991940042661888,2,,,,,,,NDP
893202244077854721,2,,,,,,,NDP
1426711288462417921,2,,,,,,,NDP
1028355791143804929,2,,,,,,,NDP
876479489500487681,2,,,,,,,NDP
1135929275272634369,2,,,,,,,NDP
1407372687316590594,2,,,,,,,NDP
1169378542737661954,2,,,,,,,NDP
268573963,2,,,,,,,NDP
221355278,2,,,,,,,NDP
860116415289991171,2,,,,,,,NDP
1064964294448750595,2,,,,,,,NDP
568769809,2,,,,,,,NDP
16645396,2,,,,,,,NDP
2842385693,2,,,,,,,NDP
68279581,2,,,,,,,NDP
1420446766869225478,2,,,,,,,NDP
293588108,2,,,,,,,NDP
173833508,2,,,,,,,NDP
317807909,2,,,,,,,NDP
403643684,2,,,,,,,NDP
2736446758,2,,,,,,,NDP
794664236,2,,,,,,,NDP
536853804,2,,,,,,,NDP
946126124,2,,,,,,,NDP
39288111,2,,,,,,,NDP
234593598,2,,,,,,,NDP
420560195,2,,,,,,,NDP
3290783049,2,,,,,,,NDP
2451955022,2,,,,,,,NDP
542244178,2,,,,,,,NDP
1965727063,2,,,,,,,NDP
300629341,2,,,,,,,NDP
563682660,2,,,,,,,NDP
169614697,2,,,,,,,NDP
965262703,2,,,,,,,NDP
276258166,2,,,,,,,NDP
2555583872,2,,,,,,,NDP
3092462976,2,,,,,,,NDP
564657538,2,,,,,,,NDP
1058916901437419521,2,,,,,,,NDP
175259033,2,,,taylorbachrach,Taylor,Bachrach,NDP,NDP
522345885,2,,,,,,,NDP
467664297,2,,,,,,,NDP
34921899,2,,,,,,,NDP
2993364399,2,,,,,,,NDP
259587504,2,,,,,,,NDP
55819705,2,,,,,,,NDP
587087289,2,,,,,,,NDP
15908286,2,,,,,,,NDP
1278058149774331905,2,,,,,,,NDP
2211020226,2,,,,,,,NDP
36281810,2,,,,,,,NDP
1013808600,2,,,,,,,NDP
295386584,2,,,,,,,NDP
1305697758,2,,,,,,,NDP
524590563,2,,,,,,,NDP
57392611,2,,,,,,,NDP
15072741,2,,,,,,,NDP
277085673,2,,,,,,,NDP
590822892,2,,,,,,,NDP
10214892,2,,,,,,,NDP
43089397,2,,,,,,,NDP
737869308,2,,,,,,,NDP
1396121088,2,,,,,,,NDP
1407536941680279552,2,,,,,,,NDP
189341190,2,,,,,,,NDP
23371273,2,,,,,,,NDP
3146202635,2,,,,,,,NDP
385015308,2,,,,,,,NDP
351739406,2,,,,,,,NDP
2720800274,2,,,,,,,NDP
1948425750,2,,,,,,,NDP
3011968549,2,,,,,,,NDP
17702445,2,,,,,,,NDP
4880637512,2,,,,,,,NDP
365780558,2,,,,,,,NDP
431193685,2,,,,,,,NDP
23510621,2,,,,,,,NDP
117562974,2,,,,,,,NDP
930479718,2,,,,,,,NDP
155631208,2,,,,,,,NDP
27049579,2,,,,,,,NDP
4787666543,2,,,,,,,NDP
132210296,2,,,,,,,NDP
1318741345905922048,2,,,,,,,NDP
1433115420563853312,2,,,,,,,NDP
1237643051214032896,2,,,,,,,NDP
1416035013502685184,2,,,,,,,NDP
1308274897630777344,2,,,,,,,NDP
59342468,2,,,,,,,NDP
16260741,2,,,,,,,NDP
40697478,2,,,,,,,NDP
75841164,2,,,,,,,NDP
16146062,2,,,,,,,NDP
1245003009555419137,2,,,,,,,NDP
1390148574546219009,2,,,,,,,NDP
1058391394681868289,2,,,,,,,NDP
1300309398166949889,2,,,,,,,NDP
1024021327756382209,2,,,,,,,NDP
1157684886,2,,,,,,,NDP
94125725,2,,,,,,,NDP
2752659114,2,,,,,,,NDP
71704235,2,,,,,,,NDP
3131039404,2,,,,,,,NDP
1699266222,2,,,,,,,NDP
46956207,2,,,,,,,NDP
92864186,2,,,,,,,NDP
2306023107,2,,,,,,,NDP
637320913,2,,,,,,,NDP
851681,2,,,,,,,NDP
24313572,2,,,,,,,NDP
258916078,2,,,,,,,NDP
18923250,2,,,,,,,NDP
1454456569,2,,,,,,,NDP
277585663,2,,,,,,,NDP
1189219905360617472,2,,,,,,,NDP
1009115210546929664,2,,,,,,,NDP
1051100859831148544,2,,,,,,,NDP
1171423453444038656,2,,,,,,,NDP
1166086297754263552,2,,,,,,,NDP
1001287095472873473,2,,,,,,,NDP
1158391097665773569,2,,,,,,,NDP
2453290759,2,,,,,,,NDP
1162145379011518465,2,,,,,,,NDP
1113547517105528833,2,,,,,,,NDP
1028871362499305473,2,,,,,,,NDP
1856200458,2,,,,,,,NDP
1177367344164888580,2,,,,,,,NDP
897094186213588992,2,,,,,,,NDP
989298765163937792,2,,,,,,,NDP
