Source,Target,Type,Id,Label,timeset,Weight
612528061,Bloc Québécois,Directed,56251,,,1
842803114931634176,Bloc Québécois,Directed,56252,,,1
585844501,Bloc Québécois,Directed,56257,,,1
914440993574932481,Bloc Québécois,Directed,56258,,,1
136778379,Bloc Québécois,Directed,56260,,,2
1238214998838697984,Bloc Québécois,Directed,56261,,,2
914192046080053248,Bloc Québécois,Directed,56262,,,1
861231222,Bloc Québécois,Directed,56263,,,1
2742743778,Bloc Québécois,Directed,56268,,,1
3095525964,Bloc Québécois,Directed,56270,,,1
126492506,Bloc Québécois,Directed,56275,,,1
242457955,Bloc Québécois,Directed,56276,,,1
2309240850,Bloc Québécois,Directed,56283,,,1
3310729620,Bloc Québécois,Directed,56284,,,1
795661911790649346,Bloc Québécois,Directed,56286,,,1
269485361,Bloc Québécois,Directed,56287,,,3
1335235893339312129,Bloc Québécois,Directed,56295,,,1
22048506,Bloc Québécois,Directed,56296,,,1
1349608584896794624,Bloc Québécois,Directed,56298,,,2
281832187,Bloc Québécois,Directed,56300,,,1
440195646,Bloc Québécois,Directed,56303,,,1
51471628,Bloc Québécois,Directed,56304,,,3
47943715,Bloc Québécois,Directed,56305,,,1
447434075,Bloc Québécois,Directed,56315,,,1
563410368,Bloc Québécois,Directed,56319,,,9
1293035801778049029,Bloc Québécois,Directed,56320,,,9
1250176138867027970,Bloc Québécois,Directed,56321,,,9
1334216352740085761,Bloc Québécois,Directed,56322,,,11
927885722,Bloc Québécois,Directed,56326,,,1
1031479589959356416,Bloc Québécois,Directed,56335,,,2
1370760711182413825,Bloc Québécois,Directed,56340,,,1
1430152342435991556,Bloc Québécois,Directed,56379,,,2
1372147744559804420,Bloc Québécois,Directed,56401,,,1
1418298699399241737,Bloc Québécois,Directed,56404,,,1
1019968606459842565,Bloc Québécois,Directed,56423,,,2
59096084,Bloc Québécois,Directed,56428,,,2
1340659408532103171,Bloc Québécois,Directed,56430,,,1
1394725224885653505,Bloc Québécois,Directed,56445,,,1
1368517630735290370,Bloc Québécois,Directed,56460,,,2
1050930813888589825,Bloc Québécois,Directed,56468,,,4
169524689,Bloc Québécois,Directed,56481,,,2
18379358,Bloc Québécois,Directed,56489,,,4
24516826,Bloc Québécois,Directed,56492,,,3
621249680,Liberal,Directed,56510,,,1
292468351,Liberal,Directed,56511,,,18
1006186075390439424,Liberal,Directed,56512,,,22
1511621388,Liberal,Directed,56513,,,1
7922582,Liberal,Directed,56514,,,1
1730897000,Liberal,Directed,56515,,,1
32713778,Liberal,Directed,56516,,,2
258000605,Liberal,Directed,56517,,,2
438492113,Liberal,Directed,56518,,,2
216990477,Liberal,Directed,56519,,,1
228529107,Liberal,Directed,56520,,,1
930793742,Liberal,Directed,56521,,,1
19540359,Liberal,Directed,56522,,,18
349391821,Liberal,Directed,56523,,,8
17204460,Liberal,Directed,56524,,,27
1417651057,Liberal,Directed,56525,,,4
2729662451,Liberal,Directed,56526,,,1
1421131101922332672,Liberal,Directed,56531,,,3
1366985553112014851,Liberal,Directed,56532,,,6
730064899863273472,Liberal,Directed,56534,,,4
2230228135,Liberal,Directed,56535,,,5
38880420,Liberal,Directed,56536,,,12
534720794,Liberal,Directed,56537,,,12
855955369830395904,Liberal,Directed,56539,,,1
1290220297,Liberal,Directed,56541,,,1
958883575734067200,Liberal,Directed,56544,,,1
246948963,Liberal,Directed,56546,,,6
473377694,Liberal,Directed,56547,,,4
2547255943,Liberal,Directed,56552,,,1
834935510321680385,Liberal,Directed,56553,,,1
952815679,Liberal,Directed,56554,,,1
2573832608,Liberal,Directed,56557,,,1
70565108,Liberal,Directed,56558,,,1
46534889,Liberal,Directed,56560,,,1
2329404853,Liberal,Directed,56561,,,1
288445186,Liberal,Directed,56562,,,1
930566954519207936,Liberal,Directed,56563,,,4
1096878973567418368,Liberal,Directed,56564,,,1
632355011,Liberal,Directed,56567,,,1
48928700,Liberal,Directed,56568,,,7
26063935,Liberal,Directed,56569,,,2
2382985722,Liberal,Directed,56571,,,1
992059891,Liberal,Directed,56574,,,1
1338269324,Liberal,Directed,56576,,,3
1368577273171902467,Liberal,Directed,56577,,,1
129513578,Liberal,Directed,56578,,,1
14837621,Liberal,Directed,56587,,,14
