Id,Label,timeset,twittername,first name,last name,political affiliation,betweenness_centrality,communityid,out_degree_centrality
1023600478079221761,,,,,,,0,3,0.000112
796878813967720448,,,,,,,0,3,0.000112
4258680387,,,,,,,0,3,0.000112
1071816421833756672,,,,,,,0,3,0.000112
1053438516,,,,,,,0,3,0.000112
2281488937,,,,,,,0,3,0.000112
2267803812,,,,,,,0,3,0.000112
1064928865,,,,,,,11606.090103,3,0.000558
1581508248,,,,,,,3188.82206,3,0.000223
1430338907779084288,,,,,,,1409.926756,3,0.000223
1068479286892523520,,,,,,,1051.188386,3,0.000223
1433867054168387590,,,,,,,11003.033178,3,0.00067
1355376334831140866,,,,,,,0,3,0.000112
2606210149,,,,,,,0,3,0.000112
1077924007792406529,,,,,,,0,3,0.000112
1332478258831495169,,,,,,,9669.679849,3,0.000447
762076476,,,,,,,0,3,0.000112
1231044484261019648,,,,,,,14908.141033,3,0.000447
1304598424705212418,,,,,,,199.860566,3,0.000223
739487196793720833,,,,,,,0,3,0.000112
558099385,,,,,,,0,3,0.000112
1560830034,,,,,,,2701.12963,3,0.000223
259056948,,,,,,,0,3,0.000112
1332444101258719236,,,,,,,1503.15224,3,0.000223
881275595807653888,,,,,,,9753.29714,3,0.000335
799437474242117632,,,,,,,1051.188386,3,0.000223
912693462163644416,,,,,,,3188.82206,3,0.000223
422851842,,,,,,,0,3,0.000112
41133274,,,,,,,0,3,0.000112
612933385,,,,,,,1051.188386,3,0.000223
433814795,,,,,,,0,3,0.000112
938552716686708736,,,,,,,5483.659644,3,0.000447
1437115306716143616,,,,,,,282.486309,3,0.000223
4497993159,,,,,,,3188.82206,3,0.000223
973775034471690241,,,,,,,0,3,0.000112
1703331764,,,,,,,14637.783659,3,0.000558
1373262840098918402,,,,,,,399.101662,3,0.000223
1372384676,,,,,,,0,3,0.000112
4785461485,,,,,,,0,3,0.000112
2409623228,,,,,,,0,3,0.000112
976990019687628800,,,,,,,0,3,0.000112
1265791415851692032,,,,,,,0,3,0.000112
1224720670745157633,,,,,,,6751.082923,3,0.000447
2822230418,,,,,,,0,3,0.000112
15366685,,,,,,,0,3,0.000112
1408262420640960512,,,,,,,23859.650992,3,0.000223
3177514746,,,,,,,0,3,0.000112
1721201982,,,,,,,0,3,0.000112
879286239022596097,,,,,,,928.100834,3,0.000223
3394898979,,,,,,,0,3,0.000112
16207873,,,,,,,0,3,0.000112
797767143601438720,,,,,,,0,3,0.000112
631220413,,,,,,,0,3,0.000112
1034988752,,,,,,,3188.82206,3,0.000223
1066526801394978817,,,,,,,0,3,0.000112
1353105998102241280,,,,,,,1051.188386,3,0.000223
447291705,,,,,,,0,3,0.000112
591613560,,,,,,,0,1,0.000112
1406220117638266880,,,,,,,21984.737997,1,0.001229
450289619,,,,,,,9466.889199,1,0.000894
2233495160,,,,,,,1689.729872,1,0.000335
272626019,,,,,,,3070.060693,1,0.000447
1283450720759373824,,,,,,,0,1,0.000112
291362474,,,,,,,573.689354,1,0.000335
37609340,,,,,,,0,1,0.000112
79251430,,,,,,,0,1,0.000112
4601817074,,,,,,,0,3,0.000112
1183492837,,,,,,,0,3,0.000112
742467081627705344,,,,,,,243.920814,3,0.000223
1385555295976534018,,,,,,,9433.909965,3,0.000223
963149508,,,,,,,11584.84245,3,0.000447
885107676488794118,,,,,,,0,17,0.000112
3170860365,,,,,,,0,17,0.000112
1433169643229810690,,,,,,,0,17,0.000112
1204196842885582855,,,,,,,0,17,0.000112
3415010409,,,,,,,0,17,0.000112
706627984652791808,,,,,,,0,17,0.000112
268902392,,,,,,,0,3,0.000112
456230147,,,,,,,0,3,0.000112
1201312430665674754,,,,,,,0,3,0.000112
1258556980639268866,,,,,,,0,3,0.000112
1343247090298859522,,,,,,,599.903342,3,0.000223
1324754108499156992,,,,,,,0,3,0.000112
449128142,,,,,,,3652.168694,3,0.000558
35604983,,,,,,,0,3,0.000112
992586953618059264,,,,,,,0,3,0.000112
276176046,,,,,,,277.309983,3,0.000223
27825414,,,,,,,0,3,0.000112
994750021395345408,,,,,,,0,3,0.000112
4508225173,,,,,,,28.263482,3,0.000223
1396580769531785217,,,,,,,0,3,0.000112
1110322581821771776,,,,,,,0,3,0.000112
265791778,,,,,,,0,3,0.000112
3393044358,,,,,,,0,3,0.000112
70051356,,,,,,,0,3,0.000112
322778126,,,,,,,0,3,0.000112
15069354,,,,,,,0,3,0.000112
1306985674160115712,,,,,,,0,3,0.000112
154888106,,,,,,,22899.637299,3,0.001117
2238104048,,,,,,,6245.244486,3,0.000223
1371383501518372867,,,,,,,0,3,0.000112
764896957,,,,,,,2901.968068,3,0.000447
771016003,,,,,,,0,3,0.000112
935159113,,,,,,,0,3,0.000112
266200528,,,,,,,0,3,0.000112
173527712,,,,,,,0,3,0.000112
2299396851,,,,,,,0,3,0.000112
29288656,,,,,,,0,3,0.000112
1312577459649302536,,,,,,,0,3,0.000112
995840418,,,,,,,0,3,0.000112
1232176513887305728,,,,,,,370.972317,3,0.000223
839946872835866624,,,,,,,0,3,0.000112
1033145664232816643,,,,,,,0,3,0.000112
247149745,,,,,,,0,3,0.000112
560274468,,,,,,,0,3,0.000112
49060401,,,,,,,0,3,0.000112
940310938061742080,,,,,,,0,3,0.000112
22875032,,,,,,,0,3,0.000112
831004618721103872,,,,,,,0,3,0.000112
587939062,,,,,,,0,3,0.000112
1274711087246606337,,,,,,,0,3,0.000112
1304562578438451203,,,,,,,0,3,0.000112
1383547956842795011,,,,,,,1230.920544,3,0.000223
1322977203345305615,,,,,,,0,3,0.000112
818698799967125504,,,,,,,0,3,0.000112
621531197,,,,,,,0,3,0.000112
1297363304722182144,,,,,,,0,3,0.000112
106457836,,,,,,,0,3,0.000112
1324754312636125184,,,,,,,0,3,0.000112
490039266,,,,,,,0,3,0.000112
1357077418998026240,,,,,,,0,3,0.000112
36267711,,,,,,,0,3,0.000112
4888600459,,,,,,,0,3,0.000112
4865675339,,,,,,,0,3,0.000112
290747434,,,,,,,0,3,0.000112
1381462485853597697,,,,,,,0,3,0.000112
353823918,,,,,,,0,3,0.000112
234868050,,,,,,,0,3,0.000112
1411312771728171011,,,,,,,0,3,0.000112
979151092691894272,,,,,,,1514.45103,3,0.000223
564156066,,,,,,,0,3,0.000112
707390421232537601,,,,,,,0,6,0.000112
1438306391316439041,,,,,,,0,6,0.000112
1927751587,,,,,,,0,6,0.000112
269363685,,,,,,,4477.482207,3,0.000447
1153730053693419522,,,,,,,0,3,0.000112
1420057729838817281,,,,,,,0,3,0.000112
31525585,,,,,,,1560.87049,3,0.000558
2404243057,,,,,,,0,3,0.000112
3431896257,,,,,,,906.630984,3,0.000223
1177651431207297025,,,,,,,0,3,0.000112
1324897017836040194,,,,,,,0,3,0.000112
976461323599888384,,,,,,,0,3,0.000112
1334744198147317762,,,,,,,0,3,0.000112
844595853042036737,,,,,,,0,3,0.000112
989247521259249664,,,,,,,5812.604914,3,0.000223
1328626455752953856,,,,,,,0,3,0.000112
696245922951331840,,,,,,,0,3,0.000112
2228911879,,,,,,,0,3,0.000112
770511326,,,,,,,0,3,0.000112
3180619280,,,,,,,34337.783035,3,0.000223
268385171,,,,,,,0,3,0.000112
592073660,,,,,,,0,3,0.000112
3245369048,,,,,,,0,3,0.000112
1406305345870340098,,,,,,,0,3,0.000112
717421242186338305,,,,,,,5370.536162,3,0.000223
1569355644,,,,,,,0,3,0.000112
66112820,,,,,,,0,3,0.000112
1177540693,,,,,,,0,3,0.000112
1325109716700307456,,,,,,,0,3,0.000112
19144321,,,,,,,0,3,0.000112
121644639,,,,,,,0,3,0.000112
1551295896,,,,,,,0,3,0.000112
1295513736002908160,,,,,,,0,3,0.000112
1852239302,,,,,,,2064.713998,3,0.000335
1360276757232910336,,,,,,,0,3,0.000112
195486693,,,,,,,0,3,0.000112
2909602393,,,,,,,0,3,0.000112
2292642554,,,,,,,34337.783035,3,0.000223
1621530985,,,,,,,0,3,0.000112
795412933631062016,,,,,,,0,3,0.000112
907646706895937536,,,,,,,0,3,0.000112
2450691698,,,,,,,0,3,0.000112
57722218,,,,,,,0,3,0.000112
1368299923,,,,,,,622.800289,3,0.000223
169155813,,,,,,,0,3,0.000112
169153552,,,,,,,0,3,0.000112
302189804,,,,,,,0,3,0.000112
168348837,,,,,,,116.733664,3,0.000223
1194975731106881541,,,,,,,0,3,0.000112
718040551,,,,,,,694.7034,3,0.000335
422202374,,,,,,,0,3,0.000112
940783233851117568,,,,,,,0,3,0.000112
44463782,,,,,,,0,3,0.000112
1314666986878595072,,,,,,,311.460888,3,0.000223
9843732,,,,,,,0,3,0.000112
728594002606428161,,,,,,,22095.479758,2,0.000335
1363064558,,,,,,,0,3,0.000112
783260952,,,,,,,0,3,0.000112
165822983,,,,,,,0,3,0.000112
825060240383172609,,,,,,,622.800289,3,0.000223
2409256718,,,,,,,0,3,0.000112
1375777328,,,,,,,0,3,0.000112
4391379601,,,,,,,0,3,0.000112
2915954031,,,,,,,0,3,0.000112
1182673243095871493,,,,,,,0,3,0.000112
538182808,,,,,,,0,3,0.000112
787728000041254916,,,,,,,1864.500045,3,0.000223
317112039,,,,,,,0,3,0.000112
590567184,,,,,,,0,3,0.000112
970733855266107392,,,,,,,0,3,0.000112
1222782505,,,,,,,0,3,0.000112
991070605,,,,,,,0,3,0.000112
1299403161564741633,,,,,,,4041.507696,3,0.000335
36722950,,,,,,,0,4,0.000112
264900604,,,,,,,0,4,0.000112
601485507,,,,,,,0,4,0.000112
1006745179,,,,,,,202.887287,4,0.000335
83610054,,,,,,,0,4,0.000112
3011246728,,,,,,,0,4,0.000112
1425887444893933577,,,,,,,0,4,0.000112
961562418,,,,,,,112.046962,4,0.000223
903591973604470784,,,,,,,0,3,0.000112
1094251128966078464,,,,,,,0,3,0.000112
388998313,,,,,,,0,3,0.000112
4671277700,,,,,,,0,3,0.000112
72194859,,,,,,,0,3,0.000112
35338880,,,,,,,0,3,0.000112
1136286891421110272,,,,,,,0,3,0.000112
16842709,,,,,,,0,3,0.000112
271684761,,,,,,,0,3,0.000112
1232012341983600643,,,,,,,0,3,0.000112
1012443284,,,,,,,0,3,0.000112
408865245,,,,,,,0,3,0.000112
23855969,,,,,,,0,3,0.000112
31165384,,,,,,,0,3,0.000112
1432730983296643073,,,,,,,0,3,0.000112
932487503386312705,,,,,,,0,3,0.000112
1079849101401804800,,,,,,,0,3,0.000112
25205874,,,,,,,0,3,0.000112
1708848488,,,,,,,0,3,0.000112
274784830,,,,,,,0,3,0.000112
1167308850,,,,,,,0,3,0.000112
812126160947728385,,,,,,,0,3,0.000112
739905309012037632,,,,,,,0,3,0.000112
550066018,,,,,,,0,3,0.000112
3254800978,,,,,,,0,3,0.000112
2214878977,,,,,,,0,3,0.000112
2616423588,,,,,,,0,3,0.000112
991728727846473728,,,,,,,0,3,0.000112
84401415,,,,,,,696.960868,3,0.000223
86405875,,,,,,,0,4,0.000112
135000298,,,,,,,11482.692839,3,0.000335
2334292102,,,,,,,0,4,0.000112
104525511,,,,,,,0,4,0.000112
46401192,,,,,,,0,4,0.000112
325913360,,,,,,,0,4,0.000112
30176508,,,,,,,75.609833,4,0.000335
23321628,,,,,,,0,4,0.000112
604092867,,,,,,,0,4,0.000112
1439047013690232832,,,,,,,0,4,0.000112
929808596,,,,,,,0,4,0.000112
98045874,,,,,,,0,4,0.000112
1962787141,,,,,,,0,4,0.000112
1339327325578678272,,,,,,,0,4,0.000112
265108749,,,,,,,0,4,0.000223
1223647519491665924,,,,,,,0,4,0.000112
511101681,,,,,,,0,4,0.000112
904803206433169408,,,,,,,0,3,0.000112
274712800,,,,,,,0,3,0.000112
1438537659455000576,,,,,,,16.472734,3,0.000223
1688586446,,,,,,,0,3,0.000112
1313477162,,,,,,,0,3,0.000112
967218847,,,,,,,0,3,0.000112
837896886,,,,,,,0,3,0.000112
1894762183,,,,,,,0,3,0.000112
1293272027122610179,,,,,,,0,3,0.000112
1018130243805110272,,,,,,,7687.846392,3,0.000335
1159560116657709056,,,,,,,0,3,0.000223
1321948290661838848,,,,,,,0,3,0.000112
897157166,,,,,,,0,3,0.000112
3025820980,,,,,,,0,3,0.000112
1883901072,,,,,,,0,3,0.000112
380681593,,,,,,,0,3,0.000112
985723108719054849,,,,,,,0,3,0.000112
1101246138739539969,,,,,,,0,3,0.000112
1434304146035912704,,,,,,,0,3,0.000112
2998532843,,,,,,,0,3,0.000112
1051191909874569216,,,,,,,0,3,0.000223
1317212216354082816,,,,,,,3103.243331,3,0.000223
242827267,,,,,,,0,3,0.000112
1306274561135181824,,,,,,,0,3,0.000112
1384140731770544131,,,,,,,0,3,0.000112
174341402,,,,,,,0,3,0.000112
1329460132967821314,,,,,,,29874.779536,3,0.000223
342820532,,,,,,,0,3,0.000112
1239635457656356865,,,,,,,0,3,0.000112
517237024,,,,,,,0,3,0.000112
731106744,,,,,,,0,3,0.000112
1410169802,,,,,,,0,3,0.000112
1406836405712588802,,,,,,,0,3,0.000112
1398664818874208261,,,,,,,0,3,0.000112
1253484460928098304,,,,,,,0,3,0.000112
25514247,,,,,,,0,3,0.000112
828014604,,,,,,,4934.860386,3,0.000223
1352995635566407680,,,,,,,0,3,0.000112
2783925642,,,,,,,0,3,0.000112
1273476574495469569,,,,,,,0,3,0.000112
1010379252867321857,,,,,,,0,3,0.000112
374624709,,,,,,,0,3,0.000112
1090368754456891393,,,,,,,0,3,0.000112
819405797151113221,,,,,,,0,3,0.000112
550491423,,,,,,,2498.808322,3,0.000223
430839747,,,,,,,0,3,0.000112
1386817530308747264,,,,,,,0,3,0.000112
2275260536,,,,,,,0,3,0.000112
907365745515999233,,,,,,,0,3,0.000112
1372683277979459587,,,,,,,0,3,0.000112
4865585571,,,,,,,0,3,0.000112
764128520834584577,,,,,,,0,3,0.000112
2772001302,,,,,,,0,3,0.000223
52441348,,,,,,,0,3,0.000112
450070002,,,,,,,0,3,0.000112
1356746588828311554,,,,,,,0,3,0.000112
51196933,,,,,,,0,3,0.000112
2926539764,,,,,,,0,3,0.000112
284236497,,,,,,,0,3,0.000112
1443218100824985600,,,,,,,0,3,0.000112
274261470,,,,,,,1799.669964,3,0.000223
1858605360,,,,,,,0,3,0.000112
752526390,,,,,,,0,3,0.000112
2844386969,,,,,,,0,3,0.000112
86264076,,,,,,,0,3,0.000112
606870513,,,,,,,7774.790315,3,0.000335
48406683,,,,,,,0,3,0.000112
957384842718560257,,,,,,,3163.925791,3,0.000335
1397268212522291211,,,,,,,1105.72936,3,0.000223
2380475316,,,,,,,0,3,0.000112
170433844,,,,,,,0,3,0.000112
349980521,,,,,,,465.216273,3,0.000223
2923748740,,,,,,,0,3,0.000112
2601777381,,,,,,,0,3,0.000112
785882137,,,,,,,0,3,0.000112
957821497170477056,,,,,,,0,3,0.000112
110276808,,,,,,,0,3,0.000112
1259130000969588737,,,,,,,0,3,0.000112
130634396,,,,,,,0,3,0.000112
1271102306,,,,,,,0,3,0.000112
63464371,,,,,,,0,3,0.000112
1327727543496171520,,,,,,,0,3,0.000112
852302557456117760,,,,,,,0,3,0.000112
1098366530591457281,,,,,,,0,3,0.000112
898969348408258561,,,,,,,0,3,0.000112
1176151245469487105,,,,,,,0,3,0.000112
1126279695400566790,,,,,,,0,3,0.000112
1275556749555240960,,,,,,,0,3,0.000112
959542409435762691,,,,,,,0,3,0.000112
1434884225036021762,,,,,,,0,3,0.000112
253909654,,,,,,,0,3,0.000112
802954176640806912,,,,,,,0,3,0.000112
41696451,,,,,,,0,3,0.000112
1217831815219699712,,,,,,,0,3,0.000112
1218009078959607810,,,,,,,0,3,0.000112
2166348872,,,,,,,0,3,0.000112
1176867008077582337,,,,,,,0,3,0.000112
1020781133313654784,,,,,,,0,3,0.000112
1337184287032930310,,,,,,,1105.72936,3,0.000223
493737345,,,,,,,0,3,0.000112
1298334315185500161,,,,,,,0,3,0.000112
1160964450,,,,,,,0,3,0.000112
904215922436702209,,,,,,,0,3,0.000112
2261896579,,,,,,,0,3,0.000112
1304621913231286272,,,,,,,211979.689314,3,0.00067
1430883215439540230,,,,,,,35375.195932,3,0.000223
2280753158,,,,,,,0,3,0.000112
718194319576797185,,,,,,,0,3,0.000112
1174668703469719553,,,,,,,0,3,0.000112
182447270,,,,,,,0,3,0.000112
1185285260348678144,,,,,,,0,3,0.000112
159582453,,,,,,,0,3,0.000112
4149852979,,,,,,,0,3,0.000112
706882756345729025,,,,,,,0,3,0.000112
1199923131730792449,,,,,,,0,3,0.000112
1099855211038892032,,,,,,,0,3,0.000112
939081077808816130,,,,,,,0,3,0.000112
2795176785,,,,,,,0,3,0.000112
1098418046002253824,,,,,,,0,3,0.000112
1350014733135572993,,,,,,,0,3,0.000112
1326303320177324035,,,,,,,0,3,0.000112
1250570398971953152,,,,,,,0,3,0.000112
924449589717061632,,,,,,,0,3,0.000112
469591354,,,,,,,1330.57885,3,0.000223
945672241576136706,,,,,,,0,3,0.000112
1331370908989140992,,,,,,,0,3,0.000112
97751783,,,,,,,29433.974418,1,0.000335
4041137254,,,,,,,0,3,0.000112
590232437,,,,,,,12600.114886,3,0.000335
1025533236766760960,,,,,,,230.657046,3,0.000223
1392960794980126720,,,,,,,4934.860386,3,0.000223
2168339228,,,,,,,0,3,0.000112
1286368171650408449,,,,,,,0,3,0.000112
3255889380,,,,,,,1105.72936,3,0.000223
1052890357,,,,,,,0,3,0.000112
46398107,,,,,,,0,3,0.000112
1358930019960111104,,,,,,,0,3,0.000112
1340703531012075533,,,,,,,0,3,0.000112
1424051485961228295,,,,,,,0,3,0.000112
1241397628924915713,,,,,,,0,3,0.000112
1028378474107482112,,,,,,,0,3,0.000112
1069317606983782400,,,,,,,1105.72936,3,0.000223
950298044,,,,,,,0,3,0.000112
3303821876,,,,,,,0,3,0.000112
188123107,,,,,,,6774.207057,3,0.000335
602790864,,,,,,,1113.119396,3,0.000335
866821540079435777,,,,,,,0,3,0.000112
1289381869201641473,,,,,,,0,3,0.000112
750042494,,,,,,,0,3,0.000112
1294697611539161088,,,,,,,0,3,0.000112
3137916773,,,,,,,1799.669964,3,0.000223
2606472114,,,,,,,0,3,0.000112
291627601,,,,,,,0,3,0.000112
756255749047803905,,,,,,,619.158255,3,0.000223
1431354715057623041,,,,,,,0,3,0.000112
843485673420013569,,,,,,,0,3,0.000112
42234395,,,,,,,0,3,0.000223
3303200602,,,,,,,0,3,0.000112
1376678992736964611,,,,,,,0,3,0.000112
1184610187442823169,,,,,,,0,3,0.000112
1361804785003954183,,,,,,,0,3,0.000112
1436448639077912576,,,,,,,0,3,0.000112
932099905,,,,,,,0,3,0.000112
151941759,,,,,,,0,3,0.000112
829553755507085314,,,,,,,0,3,0.000112
17903589,,,,,,,0,3,0.000112
189550754,,,,,,,0,3,0.000112
69177316,,,,,,,0,3,0.000112
380977188,,,,,,,0,3,0.000112
1587082884,,,,,,,704.675739,3,0.000223
1182292603040960512,,,,,,,2074.851607,3,0.000223
1382092362462154753,,,,,,,0,3,0.000112
81435636,,,,,,,0,3,0.000112
960608105980506112,,,,,,,0,3,0.000112
966408773823852544,,,,,,,0,3,0.000112
478739122,,,,,,,704.675739,3,0.000223
933472054644486145,,,,,,,0,3,0.000112
1089723361142296578,,,,,,,0,3,0.000112
155972389,,,,,,,0,3,0.000112
3742238123,,,,,,,0,3,0.000112
752886578834386946,,,,,,,0,3,0.000112
325068048,,,,,,,911.323065,3,0.000223
1058174719,,,,,,,0,3,0.000112
4433437041,,,,,,,0,3,0.000112
75363840,,,,,,,0,3,0.000112
119461917,,,,,,,0,3,0.000112
1397914379044089856,,,,,,,0,3,0.000112
1446960674366803968,,,,,,,0,3,0.000112
1101599164427837440,,,,,,,2120.471224,3,0.000223
1354830949494751244,,,,,,,0,3,0.000112
3298033526,,,,,,,0,3,0.000112
69050763,,,,,,,0,3,0.000112
1036093706577891328,,,,,,,0,3,0.000112
2371785035,,,,,,,0,3,0.000112
1205642180020375552,,,,,,,0,3,0.000112
785463198564618240,,,,,,,0,3,0.000112
523664519,,,,,,,14696.135562,3,0.00067
1349358194796195840,,,,,,,535.714156,3,0.000335
39027950,,,,,,,0,3,0.000112
1422969925895811077,,,,,,,0,3,0.000112
382957729,,,,,,,0,3,0.000112
823933874551959552,,,,,,,19534.398497,3,0.000447
1350514863693582337,,,,,,,0,3,0.000112
1238160283333525504,,,,,,,3367.245493,3,0.000335
2536010292,,,,,,,0,3,0.000112
1190178762,,,,,,,0,3,0.000112
238467770,,,,,,,0,3,0.000112
1432466218074714113,,,,,,,135.108671,3,0.000223
1350630948354871298,,,,,,,30.601572,3,0.000223
69233373,,,,,,,138.134928,3,0.000223
19611940,,,,,,,0,3,0.000112
1303140940102512640,,,,,,,0,3,0.000112
1014641512670523392,,,,,,,0,3,0.000112
40735014,,,,,,,30.601572,3,0.000223
272445421,,,,,,,0,3,0.000112
2535562177,,,,,,,0,3,0.000112
1330571074061393923,,,,,,,0,3,0.000112
1231658802119761920,,,,,,,0,3,0.000112
1148643937441210369,,,,,,,0,3,0.000112
1088806163385217024,,,,,,,0,3,0.000112
825823199489318912,,,,,,,0,3,0.000112
3083497578,,,,,,,75.054381,3,0.000223
3047449525,,,,,,,0,3,0.000112
1156350764232712194,,,,,,,0,3,0.000112
829443436906287104,,,,,,,0,3,0.000112
1239622972253577216,,,,,,,0,3,0.000112
712327665953296385,,,,,,,0,3,0.000112
1330368708,,,,,,,0,3,0.000112
1177299712124366848,,,,,,,0,3,0.000112
2950176393,,,,,,,0,3,0.000112
1900457857,,,,,,,0,3,0.000112
2614889601,,,,,,,0,3,0.000112
250787345,,,,,,,0,3,0.000112
701826454468829185,,,,,,,0,3,0.000112
2988566500,,,,,,,164.286572,3,0.000223
2257946473,,,,,,,0,3,0.000112
2451982879,,,,,,,0,3,0.000112
1129260210,,,,,,,0,3,0.000112
909045265,,,,,,,0,3,0.000112
1237230446,,,,,,,0,3,0.000112
3976700894,,,,,,,0,3,0.000112
2225768293,,,,,,,212.655547,3,0.000223
2353949707,,,,,,,0,3,0.000112
2802606283,,,,,,,0,3,0.000112
2588690641,,,,,,,0,3,0.000112
1450555226,,,,,,,0,3,0.000112
1281952143168200704,,,,,,,0,3,0.000112
2366166278,,,,,,,0,3,0.000112
509197992,,,,,,,2370.819942,3,0.000223
295892150,,,,,,,0,3,0.000112
1538993023,,,,,,,0,3,0.000112
316902560,,,,,,,0,3,0.000112
1462646252,,,,,,,1669.104926,3,0.000223
1432033859315671046,,,,,,,0,3,0.000112
1328923279332159488,,,,,,,0,3,0.000112
338501720,,,,,,,0,3,0.000112
1062124785692434432,,,,,,,0,3,0.000112
1090706330845831168,,,,,,,0,3,0.000112
1427959621612969988,,,,,,,0,3,0.000112
422043691,,,,,,,0,3,0.000112
1363733185704521731,,,,,,,0,3,0.000112
111405005,,,,,,,0,3,0.000112
949288557230919685,,,,,,,0,3,0.000112
47371589,,,,,,,146005.134131,1,0.000558
1090032189574709248,,,,,,,0,4,0.000112
1248259340391395328,,,,,,,0,4,0.000112
141787195,,,,,,,0,4,0.000112
1699808366,,,,,,,0,3,0.000112
1107751182,,,,,,,0,3,0.000112
4204821317,,,,,,,0,3,0.000112
1213904312,,,,,,,0,3,0.000112
1429498190718545923,,,,,,,0,3,0.000112
4697174714,,,,,,,0,3,0.000112
277806137,,,,,,,0,3,0.000112
2180279040,,,,,,,0,3,0.000112
3257078154,,,,,,,0,3,0.000112
968113704024895489,,,,,,,0,3,0.000112
3950670863,,,,,,,0,3,0.000112
948659409399382017,,,,,,,0,3,0.000223
2319481470,,,,,,,0,3,0.000112
3158078347,,,,,,,0,3,0.000112
1052848710,,,,,,,26994.793985,3,0.000335
1091364601814499329,,,,,,,0,3,0.000112
1121246126571573249,,,,,,,0,3,0.000112
2155368667,,,,,,,0,3,0.000112
4755451337,,,,,,,0,3,0.000112
760499214367526912,,,,,,,0,3,0.000112
28910863,,,,,,,0,3,0.000112
296847290,,,,,,,0,3,0.000112
1251658931849617408,,,,,,,0,4,0.000112
4720066045,,,,,,,0,4,0.000112
21445599,,,,,,,0,3,0.000112
1149063725464211456,,,,,,,0,3,0.000112
1036086080,,,,,,,0,3,0.000112
68966030,,,,,,,36859.272338,2,0.000447
83852253,,,,,,,0,3,0.000112
226216800,,,,,,,3795.556118,1,0.000335
1222229857993543680,,,,,,,0,3,0.000112
16386816,,,,,,,0,3,0.000112
1278712277345034240,,,,,,,0,3,0.000112
1157250876051984385,,,,,,,0,3,0.000112
266603022,,,,,,,0,3,0.000112
1383574236288094214,,,,,,,0,3,0.000112
2829000901,,,,,,,0,3,0.000112
2872544674,,,,,,,0,3,0.000112
4637532628,,,,,,,0,3,0.000112
3511941449,,,,,,,0,3,0.000112
1375146737279582208,,,,,,,0,3,0.000112
632305734,,,,,,,0,3,0.000112
4179502257,,,,,,,0,3,0.000112
121451579,,,,,,,0,3,0.000112
489498904,,,,,,,0,3,0.000112
413109219,,,,,,,0,3,0.000112
874587830,,,,,,,0,3,0.000112
3297710454,,,,,,,0,3,0.000112
30865662,,,,,,,0,3,0.000112
2970313930,,,,,,,0,3,0.000112
819966855393615872,,,,,,,0,3,0.000112
65506912,,,,,,,0,3,0.000112
1023119263,,,,,,,0,3,0.000112
4759953132,,,,,,,0,3,0.000112
2308693465,,,,,,,0,3,0.000112
706494538597031936,,,,,,,0,3,0.000112
1369937910,,,,,,,0,3,0.000112
359087790,,,,,,,0,3,0.000112
4218682163,,,,,,,0,3,0.000112
449322071,,,,,,,0,3,0.000112
92807592,,,,,,,0,3,0.000112
1438670371427917832,,,,,,,0,3,0.000112
1014584876106944512,,,,,,,0,3,0.000112
1118262685,,,,,,,0,3,0.000112
173851488,,,,,,,0,3,0.000112
97709356,,,,,,,490.779843,3,0.000223
1872440785,,,,,,,0,3,0.000112
559025858,,,,,,,0,3,0.000112
18828362,,,,,,,0,3,0.000112
38698216,,,,,,,7649.398647,3,0.000335
350045415,,,,,,,0,3,0.000112
1084444054530727937,,,,,,,0,3,0.000112
2455282524,,,,,,,0,3,0.000112
840606252006854665,,,,,,,0,3,0.000112
1095260188716777472,,,,,,,9532.123373,3,0.000223
1339579267965997057,,,,,,,0,3,0.000112
538160411,,,,,,,0,3,0.000112
296553576,,,,,,,0,3,0.000112
2377483297,,,,,,,0,3,0.000112
249914753,,,,,,,0,3,0.000112
1905321956,,,,,,,0,3,0.000112
1976161178,,,,,,,4864.415014,1,0.000223
19805994,,,,,,,0,3,0.000112
420087678,,,,,,,0,3,0.000112
267813818,,,,,,,0,3,0.000112
252139226,,,,,,,0,3,0.000112
1366233564254265345,,,,,,,0,3,0.000112
1169435017,,,,,,,0,3,0.000112
1235721448066408448,,,,,,,0,3,0.000112
292044950,,,,,,,0,3,0.000112
4919657315,,,,,,,0,3,0.000112
1297181907160109057,,,,,,,0,3,0.000112
3581784381,,,,,,,0,3,0.000112
631071790,,,,,,,0,3,0.000112
1278437200145907712,,,,,,,0,3,0.000112
1442850635200843792,,,,,,,0,3,0.000112
1406413723691110405,,,,,,,0,3,0.000112
4352626513,,,,,,,0,3,0.000112
561492593,,,,,,,2134.959443,3,0.000223
960954351324934145,,,,,,,0,3,0.000112
549456994,,,,,,,0,3,0.000112
1354134859053232128,,,,,,,0,3,0.000112
1294012499013054466,,,,,,,3390.751127,3,0.000223
85594765,,,,,,,0,3,0.000112
1217425422696288256,,,,,,,0,3,0.000112
111492979,,,,,,,0,3,0.000112
20221381,,,,,,,0,3,0.000112
540982171,,,,,,,0,3,0.000112
1405750979732021253,,,,,,,0,3,0.000112
986951065256919040,,,,,,,0,3,0.000112
1282047448010166272,,,,,,,0,3,0.000112
1245566530332450816,,,,,,,0,3,0.000112
1291592284417351680,,,,,,,0,3,0.000112
3004731065,,,,,,,0,3,0.000112
1138479456,,,,,,,80892.852205,3,0.000223
