285127508,158458133,1,"Liberal","No Affiliation"
22279004,158458133,2,"Liberal","No Affiliation"
1224882954670731264,158458133,1,"Liberal","No Affiliation"
1446352422272528385,158458133,1,"Liberal","No Affiliation"
20394911,158458133,1,"Liberal","No Affiliation"
168096780,158458133,1,"Liberal","No Affiliation"
1370830299072987139,158458133,1,"Liberal","No Affiliation"
22565926,158458133,1,"Liberal","No Affiliation"
2448438361,158458133,1,"Liberal","No Affiliation"
38499453,158458133,2,"Liberal","No Affiliation"
18551939,158458133,1,"Liberal","No Affiliation"
99529902,158458133,1,"Liberal","No Affiliation"
373708006,158458133,1,"Liberal","No Affiliation"
3399243074,158458133,1,"Liberal","No Affiliation"
1192073697416364032,158458133,1,"Liberal","No Affiliation"
729399689876000768,158458133,1,"Liberal","No Affiliation"
2978018901,158458133,1,"Liberal","No Affiliation"
26130034,158458133,1,"Liberal","No Affiliation"
292468351,158458133,1,"Liberal","No Affiliation"
1120081385081987076,158458133,1,"Liberal","No Affiliation"
215766820,158458133,1,"Liberal","No Affiliation"
26269587,158458133,1,"Liberal","No Affiliation"
250140570,158458133,1,"Liberal","No Affiliation"
3486455776,158458133,1,"Liberal","No Affiliation"
1704999097,158458133,1,"Liberal","No Affiliation"
18192626,158458133,1,"Liberal","No Affiliation"
325016010,158458133,1,"Liberal","No Affiliation"
16620002,158458133,1,"Liberal","No Affiliation"
22862399,158458133,1,"Liberal","No Affiliation"
753580736,158458133,1,"Liberal","No Affiliation"
2912533259,158458133,1,"Liberal","No Affiliation"
1328930008593817602,158458133,1,"Liberal","No Affiliation"
414120942,158458133,1,"Liberal","No Affiliation"
893274928857972737,158458133,1,"Liberal","No Affiliation"
65535004,158458133,1,"Liberal","No Affiliation"
977322845855453184,158458133,1,"Liberal","No Affiliation"
259464305,158458133,1,"Liberal","No Affiliation"
214563962,158458133,1,"Liberal","No Affiliation"
598408457,158458133,1,"Liberal","No Affiliation"
1108409631334793216,158458133,1,"Liberal","No Affiliation"
4499430739,158458133,1,"Liberal","No Affiliation"
16195103,158458133,1,"Liberal","No Affiliation"
386350707,158458133,1,"Liberal","No Affiliation"
959475697361342464,158458133,1,"Liberal","No Affiliation"
767868590,158458133,1,"Liberal","No Affiliation"
309812910,158458133,1,"Liberal","No Affiliation"
3053297387,158458133,1,"Liberal","No Affiliation"
969193798478848001,158458133,3,"Liberal","No Affiliation"
3295117061,158458133,2,"Liberal","No Affiliation"
1095724647998545923,158458133,1,"Liberal","No Affiliation"
205758250,158458133,1,"Liberal","No Affiliation"
16334659,158458133,1,"Liberal","No Affiliation"
563064119,158458133,1,"Liberal","No Affiliation"
212463932,158458133,1,"Liberal","No Affiliation"
37597963,158458133,1,"Liberal","No Affiliation"
205091914,158458133,1,"Liberal","No Affiliation"
149004101,158458133,1,"Liberal","No Affiliation"
788952406872690689,1166717268975333376,1,"Liberal","No Affiliation"
1223950760,1166717268975333376,1,"Liberal","No Affiliation"
460661204,1166717268975333376,1,"Liberal","No Affiliation"
108069639,1166717268975333376,1,"Liberal","No Affiliation"
363070453,1166717268975333376,1,"Liberal","No Affiliation"
32244772,1166717268975333376,2,"Liberal","No Affiliation"
3237987454,1166717268975333376,1,"Liberal","No Affiliation"
1303704709123969024,1166717268975333376,1,"Liberal","No Affiliation"
1106035116437049345,1166717268975333376,1,"Liberal","No Affiliation"
1068918623778017282,1166717268975333376,1,"Liberal","No Affiliation"
9946272,1166717268975333376,1,"Liberal","No Affiliation"
922207584,1166717268975333376,1,"Liberal","No Affiliation"
2558166399,1166717268975333376,1,"Liberal","No Affiliation"
961678255450357760,1166717268975333376,1,"Liberal","No Affiliation"
832706277310595072,1166717268975333376,1,"Liberal","No Affiliation"
145647271,1166717268975333376,1,"Liberal","No Affiliation"
285771480,1166717268975333376,1,"Liberal","No Affiliation"
27068599,1166717268975333376,1,"Liberal","No Affiliation"
920979787,1166717268975333376,1,"Liberal","No Affiliation"
1387143248465047554,1166717268975333376,1,"Liberal","No Affiliation"
4364536217,1166717268975333376,1,"Liberal","No Affiliation"
88164918,1166717268975333376,1,"Liberal","No Affiliation"
1262185260,1166717268975333376,1,"Liberal","No Affiliation"
121974104,1166717268975333376,1,"Liberal","No Affiliation"
16272844,1166717268975333376,10,"Liberal","No Affiliation"
2729561810,1166717268975333376,1,"Liberal","No Affiliation"
4787630420,1166717268975333376,1,"Liberal","No Affiliation"
820446669720276992,1166717268975333376,1,"Liberal","No Affiliation"
2329948985,1166717268975333376,1,"Liberal","No Affiliation"
1337443412220342272,1166717268975333376,1,"Liberal","No Affiliation"
1054149497943662592,1166717268975333376,1,"Liberal","No Affiliation"
1289558439052496901,1166717268975333376,1,"Liberal","No Affiliation"
1121568275085844480,1166717268975333376,1,"Liberal","No Affiliation"
40654708,1166717268975333376,2,"Liberal","No Affiliation"
982277565556518912,1166717268975333376,1,"Liberal","No Affiliation"
768295011007934469,1166717268975333376,1,"Liberal","No Affiliation"
480418245,1166717268975333376,1,"Liberal","No Affiliation"
1181242595269369858,1166717268975333376,1,"Liberal","No Affiliation"
570841936,1166717268975333376,1,"Liberal","No Affiliation"
893274928857972737,1166717268975333376,1,"Liberal","No Affiliation"
913149899016933377,1166717268975333376,2,"Liberal","No Affiliation"
1349204554785591296,1166717268975333376,1,"Liberal","No Affiliation"
253050330,1166717268975333376,1,"Liberal","No Affiliation"
2954452489,1166717268975333376,3,"Liberal","No Affiliation"
477503229,1166717268975333376,1,"Liberal","No Affiliation"
1176572359974772749,360677740,3,"Liberal","No Affiliation"
394797180,360677740,1,"Liberal","No Affiliation"
32948422,360677740,1,"Liberal","No Affiliation"
286499066,360677740,1,"Liberal","No Affiliation"
1155716924103450624,360677740,1,"Liberal","No Affiliation"
1319308147165638656,360677740,2,"Liberal","No Affiliation"
1223950760,360677740,4,"Liberal","No Affiliation"
446268135,360677740,1,"Liberal","No Affiliation"
1151632154,360677740,1,"Liberal","No Affiliation"
3536757616,360677740,1,"Liberal","No Affiliation"
3237987454,360677740,1,"Liberal","No Affiliation"
1303704709123969024,360677740,3,"Liberal","No Affiliation"
1074091746521427969,360677740,1,"Liberal","No Affiliation"
190055835,360677740,1,"Liberal","No Affiliation"
1042860496892772352,360677740,1,"Liberal","No Affiliation"
494683709,360677740,1,"Liberal","No Affiliation"
2413332228,360677740,1,"Liberal","No Affiliation"
3145959239,360677740,1,"Liberal","No Affiliation"
41043869,360677740,1,"Liberal","No Affiliation"
915573469475110913,360677740,1,"Liberal","No Affiliation"
67577921,360677740,1,"Liberal","No Affiliation"
16320622,360677740,1,"Liberal","No Affiliation"
3221899499,360677740,2,"Liberal","No Affiliation"
598452532,360677740,1,"Liberal","No Affiliation"
30435678,360677740,1,"Liberal","No Affiliation"
19540359,360677740,1,"Liberal","No Affiliation"
2205379124,360677740,1,"Liberal","No Affiliation"
285190720,360677740,1,"Liberal","No Affiliation"
4719872722,360677740,3,"Liberal","No Affiliation"
42195974,360677740,1,"Liberal","No Affiliation"
1006186075390439424,360677740,1,"Liberal","No Affiliation"
1183544021626621953,360677740,1,"Liberal","No Affiliation"
617819307,360677740,1,"Liberal","No Affiliation"
357141722,360677740,1,"Liberal","No Affiliation"
2228866291,360677740,1,"Liberal","No Affiliation"
43699465,360677740,1,"Liberal","No Affiliation"
1607257484,360677740,1,"Liberal","No Affiliation"
21147035,360677740,1,"Liberal","No Affiliation"
16272844,360677740,12,"Liberal","No Affiliation"
265743906,360677740,3,"Liberal","No Affiliation"
1181396610145832960,360677740,1,"Liberal","No Affiliation"
705988054578630656,360677740,3,"Liberal","No Affiliation"
1454928205,360677740,1,"Liberal","No Affiliation"
4787630420,360677740,2,"Liberal","No Affiliation"
902246790,360677740,1,"Liberal","No Affiliation"
122130825,360677740,1,"Liberal","No Affiliation"
4246344549,360677740,1,"Liberal","No Affiliation"
1446352422272528385,360677740,1,"Liberal","No Affiliation"
217895850,360677740,2,"Liberal","No Affiliation"
22565926,360677740,1,"Liberal","No Affiliation"
928773218,360677740,1,"Liberal","No Affiliation"
425710711,360677740,1,"Liberal","No Affiliation"
22590881,360677740,1,"Liberal","No Affiliation"
97588746,360677740,1,"Liberal","No Affiliation"
2557859383,360677740,3,"Liberal","No Affiliation"
1213405462021853185,360677740,1,"Liberal","No Affiliation"
437237491,360677740,3,"Liberal","No Affiliation"
993705834470367232,360677740,1,"Liberal","No Affiliation"
119748374,360677740,1,"Liberal","No Affiliation"
265419095,360677740,1,"Liberal","No Affiliation"
1247742666911232001,360677740,1,"Liberal","No Affiliation"
836634384153395200,360677740,1,"Liberal","No Affiliation"
515619336,360677740,9,"Liberal","No Affiliation"
1170727963802951680,360677740,1,"Liberal","No Affiliation"
1248311114015834112,360677740,1,"Liberal","No Affiliation"
3302079706,360677740,1,"Liberal","No Affiliation"
1326332447013953537,360677740,1,"Liberal","No Affiliation"
1108409631334793216,360677740,1,"Liberal","No Affiliation"
89505108,360677740,11,"Liberal","No Affiliation"
202276242,360677740,1,"Liberal","No Affiliation"
527802176,360677740,1,"Liberal","No Affiliation"
1663428859,360677740,1,"Liberal","No Affiliation"
363070453,58319221,1,"Liberal","No Affiliation"
4763263992,58319221,1,"Liberal","No Affiliation"
2452465303,58319221,1,"Liberal","No Affiliation"
29935256,58319221,3,"Liberal","No Affiliation"
285771480,58319221,1,"Liberal","No Affiliation"
41043869,58319221,2,"Liberal","No Affiliation"
1036065331423281152,58319221,1,"Liberal","No Affiliation"
802034597567598593,58319221,2,"Liberal","No Affiliation"
3493136657,58319221,1,"Liberal","No Affiliation"
145688884,58319221,1,"Liberal","No Affiliation"
914279342548676609,58319221,5,"Liberal","No Affiliation"
2834844584,58319221,6,"Liberal","No Affiliation"
128928750,58319221,2,"Liberal","No Affiliation"
16272844,58319221,12,"Liberal","No Affiliation"
1423952253459877891,58319221,1,"Liberal","No Affiliation"
1000417428961091584,58319221,7,"Liberal","No Affiliation"
989269963,58319221,1,"Liberal","No Affiliation"
813425456909324289,58319221,1,"Liberal","No Affiliation"
3400282468,58319221,2,"Liberal","No Affiliation"
56603141,58319221,1,"Liberal","No Affiliation"
18805723,58319221,1,"Liberal","No Affiliation"
725344850414043136,58319221,4,"Liberal","No Affiliation"
1109076731028070400,58319221,1,"Liberal","No Affiliation"
259986634,58319221,1,"Liberal","No Affiliation"
38081828,58319221,1,"Liberal","No Affiliation"
2213623135,58319221,3,"Liberal","No Affiliation"
2978018901,58319221,1,"Liberal","No Affiliation"
1213405462021853185,58319221,1,"Liberal","No Affiliation"
1177376595029450754,58319221,1,"Liberal","No Affiliation"
2261907254,58319221,2,"Liberal","No Affiliation"
2307667986,58319221,2,"Liberal","No Affiliation"
205404294,58319221,1,"Liberal","No Affiliation"
1328047475647782912,58319221,2,"Liberal","No Affiliation"
2523781549,58319221,1,"Liberal","No Affiliation"
1058452748335792128,58319221,1,"Liberal","No Affiliation"
1439376816809005056,58319221,1,"Liberal","No Affiliation"
1055519446817632256,58319221,2,"Liberal","No Affiliation"
24042574,58319221,1,"Liberal","No Affiliation"
1428126896,58319221,1,"Liberal","No Affiliation"
1369435459684884481,58319221,2,"Liberal","No Affiliation"
89505108,58319221,8,"Liberal","No Affiliation"
151616918,58319221,1,"Liberal","No Affiliation"
796839329368866817,58319221,1,"Liberal","No Affiliation"
1416583524572975104,58319221,1,"Liberal","No Affiliation"
1198510648004694016,58319221,1,"Liberal","No Affiliation"
756584190112591872,58319221,1,"Liberal","No Affiliation"
3635505735,58319221,1,"Liberal","No Affiliation"
828691196310589440,631988630,1,"Liberal","No Affiliation"
1368498204879114240,631988630,1,"Liberal","No Affiliation"
709304733,631988630,1,"Liberal","No Affiliation"
1223950760,631988630,68,"Liberal","No Affiliation"
836569810691575810,631988630,1,"Liberal","No Affiliation"
1353317819245420544,631988630,1,"Liberal","No Affiliation"
1417651057,631988630,1,"Liberal","No Affiliation"
2748908419,631988630,1,"Liberal","No Affiliation"
2786190433,631988630,1,"Liberal","No Affiliation"
166790278,631988630,1,"Liberal","No Affiliation"
1303704709123969024,631988630,3,"Liberal","No Affiliation"
1291531291066798083,631988630,4,"Liberal","No Affiliation"
955886730237874181,631988630,1,"Liberal","No Affiliation"
60597469,631988630,4,"Liberal","No Affiliation"
771414505276309504,631988630,1,"Liberal","No Affiliation"
